vorname,anzahl,geschlecht
Ashraf,2,m
Janine,2,w
Atakan,2,m
Jannah,2,w
Aurel,2,m
Jannat,2,w
Ayoub,2,m
Jelena,2,w
Azad,2,m
Jenin,2,w
Balthasar,2,m
Jennifer,2,w
Barış,2,m
Joanna,2,w
Bastian,2,m
Jolien,2,w
Batu,2,m
Jolina,2,w
Beniamin,2,m
Joline,2,w
Beran,2,m
Josi,2,w
Berk,2,m
Joyce,2,w
Berkay,2,m
Juli,2,w
Billy,2,m
Juna,2,w
Boyanov,2,m
June,2,w
Brian,2,m
Justine,2,w
Burak,2,m
Kalina,2,w
Cahit,2,m
Kerstin,2,w
Cem,2,m
Kimberly,2,w
Cengiz,2,m
Klaudia,2,w
Christoph,2,m
Laila,2,w
Ciwan,2,m
Lamia,2,w
Connor,2,m
Lamis,2,w
Conrad,2,m
Lavin,2,w
Cornelius,2,m
Leandra,2,w
Damien,2,m
Leia,2,w
Devin,2,m
Liah,2,w
Dieter,2,m
Liana,2,w
Dimitri,2,m
Liara,2,w
Dominic,2,m
Lieselotte,2,w
Dwayne,2,m
Lika,2,w
Edward,2,m
Liliana,2,w
Ekrem,2,m
Lilith,2,w
El,2,m
Linda,2,w
Eliah,2,m
Linnea,2,w
Elian,2,m
Liva,2,w
Emilijo,2,m
Lola,2,w
Emiliyanov,2,m
Lorena,2,w
Emin,2,m
Lou,2,w
Eray,2,m
Lynn,2,w
Eren,2,m
Mailin,2,w
Ersan,2,m
Malea,2,w
Eryk,2,m
Malin,2,w
Etem,2,m
Malou,2,w
Etienne,2,m
Mari,2,w
Eyüp,2,m
Marianna,2,w
Fabien,2,m
Marisa,2,w
Fatih,2,m
Marla,2,w
Fiete,2,m
Mary,2,w
Francesco,2,m
Mayla,2,w
Frederic,2,m
Merve,2,w
Haidar,2,m
Mia-Sophie,2,w
Heinrich,2,m
Mihrimah,2,w
Henning,2,m
Milou,2,w
Hüseyin,2,m
Minel,2,w
İbrahim,2,m
Minna,2,w
Ilai,2,m
Minou,2,w
Ilay,2,m
Nadine,2,w
Ilian,2,m
Nadiya,2,w
Immanuel,2,m
Narin,2,w
Ioannis,2,m
Natalia,2,w
Ismael,2,m
Nika,2,w
Ismail,2,m
Nikoleta,2,w
Jacob,2,m
Rahel,2,w
James,2,m
Rebecca,2,w
Jamie,2,m
Renée,2,w
Jamil,2,m
Rima,2,w
Janne,2,m
Sabine,2,w
Jay,2,m
Samira,2,w
Jeffrey,2,m
Selin,2,w
Jeremy,2,m
Sevde,2,w
Johan,2,m
Sherin,2,w
Jona,2,m
Shirin,2,w
Jonah,2,m
Sıla,2,w
Junus,2,m
Silvia,2,w
Jürgen,2,m
Sofie,2,w
Kadir,2,m
Sudenaz,2,w
Kamal,2,m
Summer,2,w
Kassem,2,m
Suna,2,w
Kazimierz,2,m
Susanne,2,w
Kenneth,2,m
Tessa,2,w
Kiyan,2,m
Tusem,2,w
Klaus,2,m
Valeria,2,w
Konrad,2,m
Vanesa,2,w
Konstantinos,2,m
Veronika,2,w
Koray,2,m
Weronika,2,w
Laurin,2,m
Wiktoria,2,w
Lenard,2,m
Yara,2,w
Lennart,2,m
Yasemin,2,w
Leonardo,2,m
Zahra,2,w
Leonhard,2,m
Zahraa,2,w
Lio,2,m
Zainab,2,w
Logan,2,m
Zelda,2,w
Luka,2,m
Zuzanna,2,w
Luke,2,m
Zümra,2,w
Léonard,2,m
Şirin,2,w
Maddox,2,m
Mahmut,2,m
Marc,2,m
Marko,2,m
Marten,2,m
Marvin,2,m
Mehmet,2,m
Mete,2,m
Miguel,2,m
Milow,2,m
Mohammad,2,m
Mousa,2,m
Muhammad,2,m
Nathan,2,m
Neo,2,m
Neven,2,m
Nicholas,2,m
Nicklas,2,m
Niclas,2,m
Niko,2,m
Nikodem,2,m
Noél,2,m
Nuri,2,m
Omer,2,m
Oscar,2,m
Ozan,2,m
Pavel,2,m
Phillip,2,m
Rafael,2,m
Reiner,2,m
Rojan,2,m
Ruben,2,m
Said,2,m
Samet,2,m
Sami,2,m
Samir,2,m
Sandro,2,m
Sascha,2,m
Selim,2,m
Serhat,2,m
Shane,2,m
Stephan,2,m
Steve,2,m
Sulejman,2,m
Sven,2,m
Tahir,2,m
Taylan,2,m
Taylor,2,m
Thore,2,m
Tillmann,2,m
Tino,2,m
Turan,2,m
Tyler,2,m
Veli,2,m
Viktor,2,m
Willi,2,m
Yannick,2,m
Yassin,2,m
Yavuz,2,m
Yuliyanov,2,m
Zain,2,m
Aaliyah-Marie,1,w
Aarohi,1,w
Aaya,1,w
Abby,1,w
Abeera,1,w
Abigail,1,w
Ada,1,w
Adetutu,1,w
Adila,1,w
Adina,1,w
Aggeliki,1,w
Agnieszka,1,w
Ahmed,1,w
Aida,1,w
Aieda,1,w
Aimilia,1,w
Aina,1,w
Aino,1,w
Aischa,1,w
Aisha,1,w
Aishah,1,w
Aiza,1,w
Aişe,1,w
Ajana,1,w
Akira,1,w
Alaa,1,w
Alara,1,w
Albesa,1,w
Albijana,1,w
Aleida,1,w
Alena,1,w
Alexa,1,w
Alexandra-Izabela,1,w
Ali,1,w
Aliah,1,w
Alida,1,w
Alisia,1,w
Aliye,1,w
Allah,1,w
Allegra,1,w
Almedina,1,w
Almira,1,w
Alva,1,w
Alveradis,1,w
Alyssia,1,w
Amanda,1,w
Amara,1,w
Amaya,1,w
Ambra,1,w
Amdiya,1,w
Ameliah,1,w
Amelie-Isabella,1,w
Amila-Pailin,1,w
Ammar,1,w
Amna,1,w
Amyla,1,w
Amélie,1,w
Anabel-Marie,1,w
Anamaria,1,w
Anastacia,1,w
Anastasija,1,w
Aaran,1,m
Anastasya,1,w
Aaruran,1,m
Anatoli,1,w
Abbas,1,m
Anaïs,1,w
Abdel,1,m
Andrea,1,w
Abdi,1,m
Andrijana,1,w
Abdirahman,1,m
Anela,1,w
Abdul,1,m
Anelieva,1,w
Abdul-Aziz,1,m
Anessa,1,w
Abdul-Kerim,1,m
Aneta,1,w
Abdulhakim,1,m
Angel,1,w
Abdulhannan,1,m
Angela,1,w
Abdulkadir,1,m
Angelie,1,w
Abdullah,1,m
Angi,1,w
Abed-El,1,m
Anh,1,w
Abedelrahman,1,m
Anisa,1,w
Abelardo,1,m
Anjelina,1,w
Abubacarr,1,m
Ann,1,w
Abuzer,1,m
Anna-Marie,1,w
Adahmunere,1,m
Annabel,1,w
Adham,1,m
Annabell-Yvonne,1,w
Adin,1,m
Anne-Boleyn,1,w
Adnan,1,m
Annelie,1,w
Adriano,1,m
Anni,1,w
Adrijan,1,m
Annika,1,w
Adrijano,1,m
Anthea,1,w
Aeternum,1,m
Anthoula,1,w
Agit,1,m
Apollonia,1,w
Ahmethan,1,m
Ardiana,1,w
Ahmmad,1,m
Arianna,1,w
Ajdin,1,m
Arijana,1,w
Akker,1,m
Arina,1,w
Al-Abidin,1,m
Arizona,1,w
Aladin,1,m
Arsima,1,w
Alaga,1,m
Arya,1,w
Alakbar,1,m
Arzi,1,w
Albatrit,1,m
Asande,1,w
Alek,1,m
Asel,1,w
Aleksadar,1,m
Asena,1,w
Alexandrovič,1,m
Asijatou,1,w
Alfred,1,m
Asil,1,w
Ali-Efe,1,m
Aslıhan,1,w
Ali-Said,1,m
Asmaa,1,w
Alican,1,m
Asmin,1,w
Alif,1,m
Assil,1,w
Alim,1,m
Assrar,1,w
Alimert,1,m
Astghik,1,w
Alin,1,m
Astrid,1,w
Allen,1,m
Astrée,1,w
Alo,1,m
Asya,1,w
Alois,1,m
Atanaska,1,w
Alp,1,m
Atawra,1,w
Alpay,1,m
Athanasia,1,w
Alperen,1,m
Audrey,1,w
Altanov,1,m
Aura,1,w
Aluisius,1,m
Aurela,1,w
Alvin,1,m
Avelina,1,w
Amadeus,1,m
Aviva,1,w
Amadi,1,m
Avzem,1,w
Amer,1,m
Aya,1,w
Amos,1,m
Ayat,1,w
Anatol,1,m
Ayda,1,w
Anders,1,m
Aydan,1,w
Andrej,1,m
Ayla,1,w
Andrew,1,m
Ayshyan,1,w
Angelino-Ango,1,m
Aysima,1,w
Ansgar,1,m
Aysu,1,w
Antek,1,m
Ayten,1,w
Antoine,1,m
Ayça,1,w
Antonije,1,m
Ayşegül,1,w
Apostolos,1,m
Aziza,1,w
Araz,1,m
Azrin,1,w
Arber,1,m
Bagryanova,1,w
Arbi,1,m
Bahar,1,w
Arda-Ramazan,1,m
Banu,1,w
Ardijan,1,m
Barbara,1,w
Ares,1,m
Batoul,1,w
Ari,1,m
Bayseova,1,w
Arian,1,m
Bea,1,w
Arias,1,m
Beatrice,1,w
Arien,1,m
Beatsé,1,w
Arif,1,m
Bedrie,1,w
Arifov,1,m
Belana,1,w
Arion,1,m
Belle,1,w
Arkadius,1,m
Bercem,1,w
Arkadiusz,1,m
Berlin,1,w
Arnel,1,m
Berta,1,w
Arno,1,m
Berçem,1,w
Artiom,1,m
Beyzanur,1,w
Arto,1,m
Bianca,1,w
Artur,1,m
Binta,1,w
Asaran,1,m
Bintou,1,w
Askari,1,m
Blinera,1,w
Aslan,1,m
Bonny,1,w
Asri,1,m
Bonua,1,w
Assfar,1,m
Brigitte,1,w
Atacan,1,m
Bryn,1,w
Atanasov,1,m
Bushra,1,w
Atef,1,m
Bärbel,1,w
Athanasios,1,m
Büşra,1,w
Aurelio,1,m
Camilla,1,w
Aurelius,1,m
Candice,1,w
Avdija,1,m
Cansu,1,w
Avidan,1,m
Canê,1,w
Avishay,1,m
Cara,1,w
Aydan,1,m
Carla,1,w
Ayden-Joel,1,m
Carolina,1,w
Aydın,1,m
Cassandre,1,w
Aydin,1,m
Cataleya,1,w
Aykan,1,m
Catelyn,1,w
Ayman,1,m
Catherine,1,w
Ayo,1,m
Cathleen,1,w
Ayten,1,m
Cathrice,1,w
Ayub,1,m
Cavashany,1,w
Aziz,1,m
Ceca,1,w
Azrael,1,m
Cecile,1,w
Bahri,1,m
Cecilia,1,w
Bairam,1,m
Cecylia,1,w
Baker,1,m
Celina-Joulie,1,w
Bakur,1,m
Cennetsu,1,w
Basil,1,m
Ceren,1,w
Batur,1,m
Cerin,1,w
Bedirhan,1,m
Ceylin-Su,1,w
Bekir,1,m
Chanel,1,w
Ben-Luca,1,m
Charleen,1,w
Bene,1,m
Charlize,1,w
Benedict,1,m
Charlotta,1,w
Bennet,1,m
Chayene,1,w
Bennett,1,m
Cheng-Wei,1,w
Benny,1,m
Cheyenne,1,w
Berkan,1,m
Chi,1,w
Bero,1,m
Chiamaka,1,w
Besim,1,m
Ching-Yee,1,w
Besjan,1,m
Chloe-Chanel,1,w
Birker,1,m
Christel,1,w
Bjarki,1,m
Christopher,1,w
Bjarne,1,m
Chyenne,1,w
Blerand,1,m
Châu,1,w
Bobby,1,m
Ciara,1,w
Bodo,1,m
Cilia-Leandra,1,w
Bolle,1,m
Clarissa,1,w
Bono,1,m
Conny,1,w
Borislav,1,m
Cora,1,w
Breace,1,m
Cosima,1,w
Bullwey,1,m
Cristina,1,w
Bulut,1,m
Dafina,1,w
Burkhard,1,m
Dahlia,1,w
Buğra,1,m
Daliya,1,w
Béla,1,m
Dalja,1,w
Calvin,1,m
Damaris,1,w
Caner,1,m
Daniela,1,w
Carl-Goro,1,m
Dareen,1,w
Carlo,1,m
Darija,1,w
Carlos,1,m
Davit,1,w
Cebrail,1,m
Dayana,1,w
Celal,1,m
Defne,1,w
Cesim,1,m
Delayne,1,w
Chadi,1,m
Denisa,1,w
Chantanio,1,m
Derya-Esila,1,w
Charles,1,m
Desideria,1,w
Charlie,1,m
Destiny,1,w
Che,1,m
Diara,1,w
Chinedu,1,m
Dıla-Zeri,1,w
Chris,1,m
Diljin,1,w
Chun,1,m
Dilânur,1,w
Cidrat,1,m
Dinah,1,w
Cihan,1,m
Diệp,1,w
Clarence,1,m
Djeren,1,w
Claus,1,m
Dmitrievna,1,w
Cloud,1,m
Donia,1,w
Cooper,1,m
Dora,1,w
Cosmo,1,m
Dorina,1,w
Cruz,1,m
Dua,1,w
Csenye,1,m
Dunja,1,w
Curicaveri,1,m
Débora,1,w
Cy,1,m
Döndü,1,w
Cüneyt,1,m
Ebrar,1,w
Dabo,1,m
Ebru,1,w
Damian-Noel,1,m
Ecem,1,w
Damián,1,m
Ecesu,1,w
Dan,1,m
Edanur,1,w
Danilo,1,m
Eden,1,w
Dante,1,m
Effimia,1,w
Darijan,1,m
Efsun,1,w
Daris,1,m
Egbewatt,1,w
Darius,1,m
Ela-Naz,1,w
Darko,1,m
Elaine,1,w
Dastan,1,m
Elasu,1,w
Dayan,1,m
Elea,1,w
Dean-Luca,1,m
Eleanor,1,w
Deen-Martin,1,m
Eleen,1,w
Dejan,1,m
Eleine,1,w
Demir,1,m
Eleni,1,w
Denyo,1,m
Elenia,1,w
Derik,1,m
Elenie,1,w
Devaughn,1,m
Elenor,1,w
Devran,1,m
Eleonora,1,w
Devrim,1,m
Elfide,1,w
Dietrich,1,m
Eliana,1,w
Dijar,1,m
Elice,1,w
Dilian,1,m
Elida,1,w
Din,1,m
Elien,1,w
Diren,1,m
Elifnur,1,w
Dirk,1,m
Elinah,1,w
Diyar,1,m
Eline,1,w
Diyauddin,1,m
Elinor,1,w
Djalaluddin,1,m
Eliora,1,w
Djalil,1,m
Elira,1,w
Djamil,1,m
Elis,1,w
Djecy,1,m
Elissia,1,w
Dmitryevič,1,m
Eliza-Marianita,1,w
Domenic,1,m
Elizabeth,1,w
Domenik,1,m
Elizaveta,1,w
Donald,1,m
Elle,1,w
Dorian,1,m
Ellen,1,w
Doğan,1,m
Ellena,1,w
Dragan,1,m
Ellie,1,w
Duran,1,m
Elma,1,w
Durim,1,m
Elmaze,1,w
Dursun,1,m
Elmedina,1,w
Dušan,1,m
Elmina,1,w
Dzhemal,1,m
Elzė,1,w
Eckehard,1,m
Emely,1,w
Eddy,1,m
Emia,1,w
Ede,1,m
Emilie,1,w
Edi,1,m
Emily-Melaine,1,w
Edis,1,m
Emine,1,w
Eduard,1,m
Emira,1,w
Eduart,1,m
Emmili-Marie,1,w
Efe-Timur,1,m
Emmy,1,w
Efehan,1,m
Enie,1,w
Efstathios,1,m
Enlin,1,w
Egit,1,m
Entikhab,1,w
Elabedin,1,m
Era,1,w
Eliano,1,m
Erblina,1,w
Elias-Ivan,1,m
Erika,1,w
Elias-Joel,1,m
Erisa,1,w
Elias-Ramazan,1,m
Esila,1,w
Elija,1,m
Esilija,1,w
Elio,1,m
Esilya,1,w
Elkarim,1,m
Eske,1,w
Elyaas,1,m
Esmanaz,1,w
Elyar,1,m
Esmanur,1,w
Emirbey,1,m
Esra,1,w
Emircan,1,m
Esraa,1,w
Emmanuel,1,m
Estefania,1,w
Enno,1,m
Estelle,1,w
Enosata,1,m
Estere,1,w
Enrico,1,m
Esther,1,w
Enver,1,m
Euphrosyne,1,w
Ephraim,1,m
Evangelia,1,w
Eraycan,1,m
Evangeline,1,w
Eremia,1,m
Evelina,1,w
Erencan,1,m
Evin,1,w
Erhanov,1,m
Evita,1,w
Erich,1,m
Ewa,1,w
Erion,1,m
Ewelina,1,w
Erkan,1,m
Ewemade,1,w
Erkin,1,m
Exaucée-Jehoforte,1,w
Erol,1,m
Eya,1,w
Erwin,1,m
Ezgi,1,w
Eser,1,m
Fabiola,1,w
Esmael,1,m
Fahrah,1,w
Evran,1,m
Fahriye,1,w
Evyatar,1,m
Fanny,1,w
Ewald,1,m
Faten,1,w
Eyyub,1,m
Fatmanur,1,w
Fabrizio,1,m
Fatme,1,w
Fadel,1,m
Fay,1,w
Fadi,1,m
Fedra,1,w
Fadil,1,m
Felicia,1,w
Farell,1,m
Felicé,1,w
Fares,1,m
Felizitas,1,w
Faris,1,m
Fenna,1,w
Fath,1,m
Feriha,1,w
Fatos,1,m
Fey,1,w
Fayad,1,m
Feyzanur,1,w
Fazli,1,m
Fieke,1,w
Felerian,1,m
Fionnuala,1,w
Ferenc,1,m
Firdevs,1,w
Ferhat,1,m
Flora,1,w
Fethi,1,m
Florina,1,w
Fidel,1,m
Flóra,1,w
Fin,1,m
Folashade,1,w
Fin-Luca,1,m
Franca,1,w
Finian,1,m
Francca,1,w
Finjas,1,m
Franka,1,w
Finley,1,m
Franziska,1,w
Finn-Luca,1,m
Fritzi,1,w
Finnley,1,m
Fro,1,w
Fırtına,1,m
Gabriela,1,w
Florijan,1,m
Gabriele,1,w
Fotios,1,m
Galina,1,w
Fouad,1,m
Gaya,1,w
Frank,1,m
Gazal,1,w
Franko,1,m
Gesine,1,w
Fred,1,m
Gift,1,w
Frederick,1,m
Gina-Marie,1,w
Fredi,1,m
Gitta,1,w
Fredrik,1,m
Giuliana,1,w
Frido,1,m
Glenna,1,w
Fridolin,1,m
Gloria,1,w
Friedel,1,m
Grace-Esther,1,w
Fuflun,1,m
Graziella,1,w
Furat,1,m
Gudrun,1,w
Fynn-Damian,1,m
Gülbahar,1,w
Fynn-Lennox,1,m
Gülcan,1,w
Gaspard,1,m
Gülsen,1,w
Gene,1,m
Hacer,1,w
Gentian,1,m
Hadiya,1,w
George,1,m
Hailey,1,w
George-Michael,1,m
Haily-Emilia,1,w
Gerhard,1,m
Hajar,1,w
Ghedeon,1,m
Haley,1,w
Ghiocel,1,m
Halina,1,w
Giorgio,1,m
Hana,1,w
Giuseppe,1,m
Hania,1,w
Gustav,1,m
Hanin,1,w
Gyurai,1,m
Hannah-Peyton,1,w
Gyurhan,1,m
Hannchen,1,w
Gökhan,1,m
Hannedore-Frauke,1,w
Görkem,1,m
Hannelore-Anke,1,w
Gülami,1,m
Hatice,1,w
Gültekin,1,m
Hatidza,1,w
Habibur,1,m
Hauraa,1,w
Hacı,1,m
Havin,1,w
Hagen,1,m
Hazel,1,w
Hai,1,m
Hebat,1,w
Halil,1,m
Hedi,1,w
Halmi,1,m
Helga,1,w
Hamdija,1,m
Helin,1,w
Hamid,1,m
Hermine,1,w
Hamish,1,m
Hevi,1,w
Hanbin,1,m
Heïdi-Rayda,1,w
Hani,1,m
Hiba,1,w
Hanno,1,m
Hibba,1,w
Haris,1,m
Hila,1,w
Haron,1,m
Hilde,1,w
Hauke,1,m
Hilla,1,w
Hazel,1,m
Hiranur,1,w
Helge,1,m
Hirâ,1,w
Helmut,1,m
Hiyam,1,w
Hendrik,1,m
Hope,1,w
Henrik,1,m
Houda,1,w
Henryk,1,m
Hoài-An,1,w
Herbert,1,m
Hải,1,w
Hermann,1,m
Iara,1,w
Hey,1,m
Ifeoma,1,w
Horst,1,m
Ikra,1,w
Hristo,1,m
Ila,1,w
Huang,1,m
Ilaf,1,w
Hudeyfa,1,m
Iliana,1,w
Hyun,1,m
Ilinka,1,w
Héctor,1,m
Ima,1,w
Iason,1,m
Iman,1,w
Ieoh,1,m
Ina,1,w
Ilias,1,m
İnci,1,w
Ilija,1,m
Ingeborg,1,w
Ilja,1,m
Intizar,1,w
İlyas,1,m
Inès,1,w
Iona,1,m
İnşirah,1,w
Ionatan,1,m
Ira,1,w
Ionuț,1,m
Irene,1,w
Iosif,1,m
Irina,1,w
İslam,1,m
Irina-Tima,1,w
Ismail-Arosh,1,m
Isabeau,1,w
Ismail-Emin,1,m
Isabela,1,w
Ismailcan,1,m
Isabell-Yvonne,1,w
İsmet,1,m
Isis,1,w
Issam,1,m
Israa,1,w
Ivan,1,m
Issraa,1,w
Ivano,1,m
Iľinična,1,w
Ivory,1,m
Jacqueline,1,w
Iyad,1,m
Jady,1,w
Jacques,1,m
Jael,1,w
Jake,1,m
Jaelle,1,w
Jamaine,1,m
Jamelia,1,w
Jamal-Dib,1,m
Janaina,1,w
Jamayne-Dean,1,m
Janet,1,w
Jamiro,1,m
Janice,1,w
Jan-Philipp,1,m
Janina,1,w
Janek,1,m
Janna,1,w
Jannes,1,m
Janne,1,w
Jannick,1,m
Jaqueline,1,w
Jaro,1,m
Jasmayn,1,w
Jaromir,1,m
Jayana,1,w
Jarun,1,m
Jayda,1,w
Jasin,1,m
Jayla,1,w
Jason-Tyreece,1,m
Jayna-Pia,1,w
Jawad,1,m
Jean,1,w
Jaydean,1,m
Jeanelle,1,w
Jayson,1,m
Jemely,1,w
Jehad,1,m
Jennah,1,w
Jehiel,1,m
Jesenia,1,w
Jelyal,1,m
Jesica,1,w
Jermaine,1,m
Jette,1,w
Jeromé,1,m
Jinan,1,w
Jesaja,1,m
Joanne,1,w
Jesiah,1,m
Joesie,1,w
Jesse,1,m
Johaina,1,w
Jethro,1,m
John,1,w
Jibril,1,m
Joleen,1,w
Jigme,1,m
Joleen-Elaine,1,w
Jihad,1,m
Jolene,1,w
Jim,1,m
Jolin,1,w
Jiyan,1,m
Jona,1,w
Jochen,1,m
Jonna,1,w
Joey,1,m
Josefa,1,w
Johan-Carlo,1,m
Josefin,1,w
John-Kevin,1,m
Josefina,1,w
Jonasch,1,m
Josepha,1,w
Jonathan-Felix,1,m
Josephine-Christina,1,w
Jonne,1,m
Josephine-Michelle,1,w
Jonte,1,m
Joséphine,1,w
Joos,1,m
Joud,1,w
Jordan,1,m
Jouri,1,w
Joris,1,m
Judith,1,w
Josse,1,m
Jule,1,w
Josua,1,m
Juliana,1,w
Jovan,1,m
Julie-Talina,1,w
Joél,1,m
Julieen,1,w
Julien-Jerome,1,m
Juliet,1,w
Julio,1,m
Julijana,1,w
Juri,1,m
July,1,w
Jussef,1,m
Julyna,1,w
Justin,1,m
Jumana,1,w
Jusuf,1,m
Junis,1,w
Jáno,1,m
Juno,1,w
Jörg,1,m
K.,1,w
Kacper,1,m
Kahina,1,w
Kadirhan,1,m
Kara,1,w
Kadro,1,m
Karen,1,w
Kai,1,m
Karin,1,w
Kalle,1,m
Karla,1,w
Kameliev,1,m
Karlotta,1,w
Kamil,1,m
Kate,1,w
Kanchev,1,m
Kathleen,1,w
Karam,1,m
Kaya,1,w
Kariem,1,m
Kayra,1,w
Kasimir,1,m
Kea,1,w
Kayden,1,m
Kendra,1,w
Kağan,1,m
Kensi,1,w
Keaton,1,m
Khador,1,w
Kemal,1,m
Khady,1,w
Kenaan,1,m
Kiara,1,w
Kenai,1,m
Kira,1,w
Kenan,1,m
Klea,1,w
Kevin,1,m
Kleona,1,w
Keyvan,1,m
Kobi,1,w
Khodur,1,m
Kostova,1,w
Kıan,1,m
Krenare,1,w
Kianush,1,m
Kronhild,1,w
Kilian-Linus,1,m
Käthe,1,w
Killian,1,m
Kübra,1,w
Killyan,1,m
Kübra-Nur,1,w
Kim,1,m
Kübranur,1,w
Kiran,1,m
Lagrène,1,w
Kjell,1,m
Laila-Sophie,1,w
Kledion,1,m
Laiyal,1,w
Kobe,1,m
Lale,1,w
Kolja,1,m
Lalita,1,w
Kosmo,1,m
Lamar,1,w
Koyuno,1,m
Lamees,1,w
Kremtim,1,m
Lamija,1,w
Kris,1,m
Lamya,1,w
Krish,1,m
Lanea,1,w
Krister,1,m
Lara-Sophie,1,w
Kristian,1,m
Larén,1,w
Kristijan,1,m
Laticia,1,w
Krystian,1,m
Laureena,1,w
Kumar,1,m
Laurela,1,w
Kushtrim,1,m
Lavinia,1,w
Kyle,1,m
Laya,1,w
Kyoan,1,m
Layal,1,w
Kyrill,1,m
Layan,1,w
Laran,1,m
Layana,1,w
Lazar,1,m
Layla,1,w
Leander,1,m
Lea-Elissa,1,w
Leano,1,m
Lea-Marie,1,w
Ledian,1,m
Leah,1,w
Leeroy-Sven,1,m
Leann,1,w
Lenox,1,m
Leanne,1,w
Leonas,1,m
Lee,1,w
Leonis,1,m
Leen,1,w
Leto,1,m
Lejla,1,w
Levent,1,m
Lela,1,w
Levian,1,m
Lemalia,1,w
Levin,1,m
Leni-Marie,1,w
Levy,1,m
Lenja,1,w
Lexis,1,m
Lenka,1,w
Lian-Roel,1,m
Lennja,1,w
Livan,1,m
Lenya,1,w
Liven,1,m
Leonila,1,w
Livius,1,m
Leonor,1,w
Lloyd,1,m
Leonora,1,w
Loki,1,m
Leonore,1,w
Lorent,1,m
Letizia,1,w
Lorik,1,m
Leya,1,w
Loris,1,m
Lia-Sophie,1,w
Lothar,1,m
Lieke,1,w
Lou,1,m
Lien,1,w
Loui,1,m
Lilia,1,w
Louis-James,1,m
Liljana,1,w
Louis-Pascal,1,m
Lillian,1,w
Lounes,1,m
Lillith-Emmely,1,w
Loïc,1,m
Lilly-Annabelle,1,w
Lu,1,m
Lilou,1,w
Luc,1,m
Limar,1,w
Luca-Alessio,1,m
Linelle,1,w
Luca-Liam,1,m
Linh,1,w
Lucca,1,m
Liora,1,w
Luciano,1,m
Lisa-Marie,1,w
Lucien,1,m
Livanur,1,w
Lucius,1,m
Livia,1,w
Ludwig,1,m
Liyu,1,w
Lui,1,m
Lizzy-Miracle,1,w
Luiz,1,m
Ljubinka,1,w
Luk,1,m
Lodin,1,w
Lukardo,1,m
Logan,1,w
Luís,1,m
Lore,1,w
Lyam,1,m
Loreen,1,w
Lyan,1,m
Loreley,1,w
Lyubomirov,1,m
Lorenzina,1,w
Léon,1,m
Lorin,1,w
Machhour,1,m
Loulou,1,w
Mads,1,m
Lovelyn,1,w
Mahmud,1,m
Lua,1,w
Majed,1,m
Lucy,1,w
Malito,1,m
Luisa-Lisann,1,w
Malvin,1,m
Luljeta,1,w
Marcel-Thomas,1,m
Lumi,1,w
Marcin,1,m
Luschin,1,w
Marinov,1,m
Luzi,1,w
Markus,1,m
Luzia,1,w
Marlin,1,m
Lyn,1,w
Mars,1,m
Lynett,1,w
Matei,1,m
Léonie,1,w
Mateusz,1,m
Maeis,1,w
Matheo,1,m
Maeva,1,w
Mathieu,1,m
Maia,1,w
Mathis,1,m
Maila,1,w
Matias,1,m
Maimouna,1,w
Matondo,1,m
Maira,1,w
Mattes,1,m
Makeda,1,w
Mattheo,1,m
Malack,1,w
Matthew,1,m
Malai,1,w
Matthis,1,m
Malaika,1,w
Matz,1,m
Malena,1,w
Mauryce-Vougé,1,m
Mallessu,1,w
Maximilian-Andreas,1,m
Maloussa,1,w
Maximilian-Felix,1,m
Mame,1,w
Maximus,1,m
Manal,1,w
Mayson,1,m
Manel,1,w
Mbah,1,m
Manessa,1,w
Medet,1,m
Maravilha,1,w
Mehmed,1,m
Mareike,1,w
Mehrab,1,m
Maret,1,w
Mejía,1,m
Margaud,1,w
Mercan,1,m
Margot,1,w
Merdan,1,m
Mariana,1,w
Mert-Ramazan,1,m
Marie-Catherine,1,w
Metehan,1,m
Marie-Sophie,1,w
Mic,1,m
Mariella,1,w
Micah,1,m
Marielou,1,w
Michał,1,m
Marija,1,w
Mihrac,1,m
Marika,1,w
Mike,1,m
Marike,1,w
Mikhailovič,1,m
Mariko,1,w
Milan-Joel,1,m
Marilena,1,w
Milian,1,m
Marita,1,w
Minh,1,m
Mariya,1,w
Mirko,1,m
Martina,1,w
Mirza,1,m
Marylou,1,w
Miti,1,m
Masal,1,w
Mohamd,1,m
Matea,1,w
Mohammad-Ali,1,m
Matilde,1,w
Mohammed-Hussein,1,m
Mattea,1,w
Mohie,1,m
Matthea,1,w
Moise,1,m
Maud,1,w
Monappa,1,m
Maxi,1,w
Monium,1,m
Maxima,1,w
Montaha,1,m
May,1,w
Montana,1,m
Maymuna,1,w
Mooji,1,m
Mayra,1,w
Mouhamed,1,m
Maëlle,1,w
Mouhamed-Hassan,1,m
Mbalazolele,1,w
Mourad,1,m
Meg-Bo,1,w
Moussa,1,m
Megan,1,w
Mrad,1,m
Mei,1,w
Muath,1,m
Melda,1,w
Muaz,1,m
Melia,1,w
Muhammed-Bedir,1,m
Meliha,1,w
Muhammed-Furkan,1,m
Melin,1,w
Munawar,1,m
Melinda,1,w
Musacan,1,m
Meliya,1,w
Myro,1,m
Melody-Hope,1,w
Myron,1,m
Mera,1,w
Myung,1,m
Mercedes,1,w
Myuren,1,m
Mercy,1,w
Naci,1,m
Merida,1,w
Namdar,1,m
