vorname,anzahl,geschlecht
Lejla,2,w
Jackson,2,m
Lenja,2,w
Jakub,2,m
Leonora,2,w
Jamiel,2,m
Lidia,2,w
Janek,2,m
Lilou,2,w
Janis,2,m
Line,2,w
Jannes,2,m
Linea,2,w
Jannik,2,m
Linnea,2,w
Jari,2,m
Liselotte,2,w
Jaro,2,m
Lola,2,w
Jerome,2,m
Lorin,2,w
Jesper,2,m
Luzia,2,w
Jim,2,m
Madita,2,w
Joan,2,m
Madlen,2,w
Jon,2,m
Maia,2,w
Joram,2,m
Maila,2,w
Jovan,2,m
Malea,2,w
João,2,m
Malou,2,w
Juan,2,m
Manon,2,w
Junis,2,m
Manuela,2,w
Kalle,2,m
Mareike,2,w
Kamil,2,m
Marit,2,w
Kazim,2,m
Marlena,2,w
Keanu,2,m
Martina,2,w
Keno,2,m
Mary,2,w
Kerim,2,m
Matea,2,w
Kevin,2,m
May,2,w
Khalil,2,m
Melinda,2,w
Koray,2,m
Mihrimah,2,w
Laurin,2,m
Mija,2,w
Lazar,2,m
Minna,2,w
Leevi,2,m
Mona,2,w
Lennardt,2,m
Monika,2,w
Lenz,2,m
Naa,2,w
Lev,2,m
Nada,2,w
Levent,2,m
Nadine,2,w
Lucian,2,m
Nahla,2,w
Lucien,2,m
Natalia,2,w
Luiz,2,m
Nea,2,w
Luuk,2,m
Neyla,2,w
Léon,2,m
Nicole,2,w
Magnus,2,m
Nike,2,w
Marcus,2,m
Nisanur,2,w
Maria,2,m
Nnenna,2,w
Marko,2,m
Noelle,2,w
Mathis,2,m
Nova,2,w
Mattes,2,m
November,2,w
Matthis,2,m
Nyla,2,w
Maurice,2,m
Oda,2,w
Maximo,2,m
Paola,2,w
Maël,2,m
Penelope,2,w
Michel,2,m
Philippa,2,w
Miguel,2,m
Philomena,2,w
Miles,2,m
Pina,2,w
Miro,2,m
Polina,2,w
Miroslav,2,m
Rachel,2,w
Mohammed,2,m
Rebecca,2,w
Muhammad,2,m
Rieke,2,w
Musa,2,m
Rina,2,w
Mustafa,2,m
Ruth,2,w
Nael,2,m
Sabrina,2,w
Nelio,2,m
Salma,2,w
Nick,2,m
Samira,2,w
Nikola,2,m
Sandra,2,w
Nikolai,2,m
Saphira,2,w
Norman,2,m
Seraphina,2,w
Nuri,2,m
Shirin,2,w
Orion,2,m
Simay,2,w
Ozan,2,m
Smilla,2,w
Patrick,2,m
Sofía,2,w
Perez,2,m
Sonja,2,w
Phil,2,m
Soraya,2,w
Piet,2,m
Stephanie,2,w
Pit,2,m
Sude,2,w
Prince,2,m
Summer,2,w
Raffael,2,m
Susanne,2,w
Ralf,2,m
Svenja,2,w
Ramin,2,m
Tabea,2,w
Rudi,2,m
Talea,2,w
Rudolf,2,m
Talitha,2,w
Ryan,2,m
Tamina,2,w
Rüzgar,2,m
Tanja,2,w
Sabri,2,m
Tara,2,w
Sager,2,m
Tessa,2,w
Sam,2,m
Thea,2,w
Samir,2,m
Therese,2,w
Semih,2,m
Theresia,2,w
Senad,2,m
Toni,2,w
Sıraç,2,m
Trisha,2,w
Stephen,2,m
Ursula,2,w
Tadeusz,2,m
Uta,2,w
Taylan,2,m
Valentine,2,w
Teoman,2,m
Vivian,2,w
Thaddäus,2,m
Wanda,2,w
Thies,2,m
Xiu,2,w
Timothy,2,m
Yade,2,w
Timur,2,m
Yüsra,2,w
Tizian,2,m
Zahraa,2,w
Tjark,2,m
Zehra,2,w
Turan,2,m
Zora,2,w
Tuğra,2,m
Zümra,2,w
Tyler,2,m
und,2,m
Vatersname),2,m
Vincenzo,2,m
Vinzent,2,m
Wael,2,m
Wayne,2,m
Willi,2,m
Yahya,2,m
Yannis,2,m
Yari,2,m
Yassin,2,m
York,2,m
Yousef,2,m
Yuma,2,m
Zeid,2,m
Abide,1,w
Abishaa,1,w
Abogua,1,w
Achi,1,w
Adah,1,w
Adelle,1,w
Adila,1,w
Adisa,1,w
Adna,1,w
Afraha,1,w
Agata,1,w
Agathe,1,w
Aglaia,1,w
Aicha,1,w
Aileen,1,w
Aimée,1,w
Aisha,1,w
Aja,1,w
Aakash,1,m
Ajlina,1,w
Aaren-Tapani,1,m
Aki,1,w
Aaron-Jason,1,m
Aksel,1,w
Abbas,1,m
Akuba,1,w
Abdelalim,1,m
Alanis,1,w
Abdelwahab,1,m
Alanna,1,w
Abdo,1,m
Alara,1,w
Abdoulaye,1,m
Alayna,1,w
Abdulaziz,1,m
Aldona,1,w
Abdulhamid,1,m
Aleksandra,1,w
Abdulkerim,1,m
Alena,1,w
Abdulwali,1,m
Alessia-Liliana,1,w
Aboubacar,1,m
Alexia,1,w
Abrar,1,m
Alia-Nur,1,w
Abu,1,m
Alica,1,w
Acun,1,m
Alice-Mabelle,1,w
Adalbert,1,m
Alicja,1,w
Aday,1,m
Aliena,1,w
Adeodato,1,m
Alifa,1,w
Adin,1,m
Aliki,1,w
Adnan,1,m
Alina-Mevlida,1,w
Adrian-Leon,1,m
Alisa,1,w
Adriano,1,m
Alisar,1,w
Adrijan,1,m
Alisha,1,w
Adrián,1,m
Alix,1,w
Adryan,1,m
Aliyah,1,w
Adunis,1,m
Almira,1,w
Agah,1,m
Alrun,1,w
Aiden,1,m
Aluen,1,w
Aimé,1,m
Alya,1,w
Ajan,1,m
Alyanna,1,w
Ajdin,1,m
Alyna,1,w
Aki,1,m
Amal,1,w
Akif,1,m
Amana,1,w
Alaa,1,m
Amedzro,1,w
Alban,1,m
Amelie-Marie,1,w
Albero,1,m
Amely,1,w
Alberto,1,m
Amethyst,1,w
Aleeke,1,m
Amidala,1,w
Aleksandrovič,1,m
Amilia,1,w
Aleksej,1,m
Amna,1,w
Alexandre,1,m
Amrei,1,w
Alexandros,1,m
Amy-Lee,1,w
Alexej,1,m
Amélia,1,w
Alexis,1,m
An,1,w
Alfredo,1,m
Anahí,1,w
Ali-Ares,1,m
Anastasja-Leonie,1,w
Alieu,1,m
Anaëlle,1,w
Aljoscha,1,m
Andrea,1,w
Alois,1,m
Andreea,1,w
Alp,1,m
Anelia,1,w
Alseinie,1,m
Angela,1,w
Altay,1,m
Angelika,1,w
Alvar,1,m
Angèle,1,w
Amadeo,1,m
Anh,1,w
Amadeus,1,m
Anika,1,w
Amadeusz,1,m
Aniko,1,w
Amador,1,m
Anir,1,w
Amando,1,m
Anisa,1,w
Amar,1,m
Anisia,1,w
Amier,1,m
Anita,1,w
Amonn,1,m
Anka,1,w
Amos,1,m
Ann,1,w
Amro,1,m
Ann-Marie,1,w
Anatol,1,m
Anna-Lena,1,w
Anderson,1,m
Anna-Maria,1,w
Andre,1,m
Annabel,1,w
Andreevič,1,m
Annegret,1,w
Andrej,1,m
Annelie,1,w
Anes,1,m
Annemarie,1,w
Angeljano,1,m
Annie,1,w
Angelo,1,m
Annik,1,w
Angelos,1,m
Annouk,1,w
Aniekan,1,m
Anthea,1,w
Anıl,1,m
Antonia-Maria,1,w
Anis,1,m
Antonie,1,w
Anna,1,m
Apolonia,1,w
Anselm,1,m
Aponi,1,w
Ansgar,1,m
Ara,1,w
Antonijo,1,m
Ardita,1,w
Antonín,1,m
Aria,1,w
Anuson,1,m
Ariane,1,w
Anwar,1,m
Aridj,1,w
Arasan,1,m
Ariya,1,w
Arben,1,m
Arjeta,1,w
Argyll,1,m
Artemis,1,w
Argyrios,1,m
Arwen,1,w
Arian,1,m
Asena,1,w
Arie,1,m
Ashley,1,w
Arif,1,m
Aslı,1,w
Arijon,1,m
Asmaa,1,w
Ario,1,m
Assetou,1,w
Aris,1,m
Augusta,1,w
Arjen,1,m
Auguste,1,w
Arman,1,m
Augustina,1,w
Armin,1,m
Aurelie,1,w
Arnold,1,m
Avin-Shirin,1,w
Art,1,m
Avşin,1,w
Artemy,1,m
Ayah,1,w
Arun,1,m
Ayana,1,w
Arwin,1,m
Ayfer,1,w
Asef,1,m
Ayleen,1,w
Aslan,1,m
Aylina,1,w
Asmar,1,m
Aynur,1,w
Assem,1,m
Aysha,1,w
Ata,1,m
Ayvin,1,w
Atakan,1,m
Ayşenur,1,w
Athapon,1,m
Azanui,1,w
Atilla,1,m
Babett,1,w
Atlantico,1,m
Batoul,1,w
Atlas,1,m
Baura,1,w
Attila,1,m
Beatrice,1,w
Aurel,1,m
Beatrix,1,w
Aureus,1,m
Benedetta,1,w
Avesta,1,m
Berdil,1,w
Awan,1,m
Berfin,1,w
Axel,1,m
Berlin,1,w
Ayaz,1,m
Berrak,1,w
Aynur,1,m
Berrin,1,w
Ayo,1,m
Bettina,1,w
Azaan,1,m
Beverly,1,w
Azad,1,m
Bihter,1,w
Azziz,1,m
Bilge,1,w
Baha,1,m
Billie,1,w
Bahri,1,m
Bingzi,1,w
Bakr,1,m
Binnur,1,w
Balthasar,1,m
Birdie,1,w
Balázs,1,m
Birsen,1,w
Barış,1,m
Blanche,1,w
Bariş,1,m
Blanka,1,w
Barnabe,1,m
Blete,1,w
Bashir,1,m
Bobby,1,w
Batiste,1,m
Bonnie,1,w
Batu,1,m
Brooke,1,w
Bayram,1,m
Bruna,1,w
Ben-Julian,1,m
Byencit,1,w
Benchjamin,1,m
Bärbel,1,w
Benedict,1,m
Bích,1,w
Benigno,1,m
Camila,1,w
Benno,1,m
Canela,1,w
Berk,1,m
Capucine,1,w
Berkant,1,m
Cara,1,w
Bernward,1,m
Carline,1,w
Berzan,1,m
Casimira,1,w
Beyazıt,1,m
Cassiopeia,1,w
Beytullah,1,m
Cate,1,w
Bhima,1,m
Cathaleya,1,w
Bin,1,m
Celia,1,w
Blane,1,m
Celina-Monique,1,w
Bogdan,1,m
Celiya,1,w
Bohumil,1,m
Cemile,1,w
Boran,1,m
Cennet,1,w
Bosco,1,m
Ceyda-Kamile,1,w
Bosse,1,m
Ceyla,1,w
Braden,1,m
Ceylan,1,w
Breno,1,m
Chaima,1,w
Brian,1,m
Chanel,1,w
Burak,1,m
Channah,1,w
Bá,1,m
Chantal,1,w
Caius,1,m
Chantal-Violetta,1,w
Camillo,1,m
Charlie,1,w
Camilo,1,m
Charline,1,w
Can-Jason,1,m
Charlize,1,w
Can-Paul,1,m
Charlotte-Constantina,1,w
Cansal,1,m
Chau,1,w
Casper,1,m
Chayenne,1,w
Cayan,1,m
Chelsea,1,w
Cedric,1,m
Chenoa,1,w
Cemal,1,m
Chigozie,1,w
Cemeren,1,m
Chimuanya,1,w
Cengiz,1,m
Chinonso,1,w
Ceryl,1,m
Chloe,1,w
Chinedu,1,m
Christine,1,w
Chinonso,1,m
Cinderella,1,w
Christiano,1,m
Claudia,1,w
Ciaran,1,m
Clementine,1,w
Cihan,1,m
Cléo,1,w
Cina,1,m
Coco,1,w
Collen,1,m
Coralie,1,w
Collin-Ken,1,m
Corinne,1,w
Connan,1,m
Creszentia,1,w
Connor,1,m
Cäcilia,1,w
Conrad,1,m
Célina,1,w
Cornelius,1,m
Dalal,1,w
Corvin,1,m
Dalila,1,w
Corwin,1,m
Daniela,1,w
Cullen,1,m
Danielle,1,w
Cyril,1,m
Daphne,1,w
Daichin,1,m
Daphne-Zoja,1,w
Daimon,1,m
Dara,1,w
Damien,1,m
Dari,1,w
Damijan,1,m
Darine,1,w
Damián,1,m
Darlene,1,w
Danis,1,m
Dascha,1,w
Danyel,1,m
Dayna,1,w
Darian,1,m
Debora,1,w
Dario,1,m
Delfina,1,w
Dariush,1,m
Delina,1,w
Darren,1,m
Delisha,1,w
Davender,1,m
Denise,1,w
Dearon,1,m
Densua,1,w
Deen,1,m
Diane,1,w
Denis,1,m
Dijana,1,w
Deniz-Ismail,1,m
Dijara,1,w
Dennis,1,m
Dilasude,1,w
Desmond,1,m
Dilaya,1,w
Detlef,1,m
Dilfiraz,1,w
Devan,1,m
Dilvin,1,w
Devin-Jonah,1,m
Dilşad,1,w
Diar,1,m
Dima,1,w
Dierk,1,m
Dimana,1,w
Diesel,1,m
Dina,1,w
Dijar,1,m
Dinah,1,w
Dimitrios,1,m
Djulie,1,w
Dionis,1,m
Djuna,1,w
Dirk,1,m
Djurdja,1,w
Dissanayake,1,m
Dolores,1,w
Diyas,1,m
Dominika,1,w
Djuan,1,m
Dominique,1,w
Doğanay,1,m
Donika,1,w
Doğukan,1,m
Dora,1,w
Dragan,1,m
Douaa,1,w
Dreni,1,m
Dragica,1,w
Drilon,1,m
Dunja,1,w
Duane-Ethan,1,m
Dzemile,1,w
Duc,1,m
Ebba,1,w
Dula,1,m
Ebrar,1,w
Duncan,1,m
Ecem,1,w
Dustin,1,m
Eclin,1,w
Dwayne,1,m
Eda,1,w
Dzovani,1,m
Edeltraut,1,w
Eddi,1,m
Eden,1,w
Eddie,1,m
Editha,1,w
Edikovič,1,m
Edna,1,w
Edward,1,m
Efrosini,1,w
Eeli,1,m
Eftelya,1,w
Efecan,1,m
Eirini,1,w
Egehan,1,m
Ekaterina,1,w
Egmont,1,m
Ekhormagbe,1,w
Egon,1,m
Elain,1,w
Eik,1,m
Elaine,1,w
El,1,m
Elea,1,w
Elamin,1,m
Eleni-Felicitas,1,w
Eldar,1,m
Elenore,1,w
Eli,1,m
Eleyna,1,w
Elian,1,m
Elfi,1,w
Eliano,1,m
Elfriede,1,w
Elias-Tadeu,1,m
Elham,1,w
Eliel,1,m
Eli,1,w
Elijah,1,m
Elia,1,w
Elimanov,1,m
Eliana,1,w
Eliot,1,m
Elice,1,w
Elisey,1,m
Elifsu,1,w
Elián,1,m
Elijenda,1,w
Elliot,1,m
Elin,1,w
Eloi,1,m
Eline,1,w
Eloy,1,m
Elisa-Marie,1,w
Elyas,1,m
Elisabetha,1,w
Elyes,1,m
Elisha,1,w
Emilijo,1,m
Elissa,1,w
Emilios,1,m
Elizabeth,1,w
Emin-Jiyan,1,m
Elizan,1,w
Emin-Mohamed,1,m
Ella-Sophia,1,w
Emmerik,1,m
Ellinor,1,w
Emmett,1,m
Elly,1,w
Emrulah,1,m
Elma,1,w
Enis,1,m
Elmas,1,w
Enno,1,m
Elody,1,w
Enzo,1,m
Eloísa,1,w
Erdal,1,m
Elsie,1,w
Erdmann,1,m
Elvan,1,w
Erem,1,m
Emanuelle,1,w
Ernst,1,m
Emel,1,w
Ersan,1,m
Emeline,1,w
Esco,1,m
Emilija,1,w
Eser,1,m
Emine,1,w
Esteban,1,m
Emmanuelle,1,w
Ethan,1,m
Emmy,1,w
Ethem,1,m
Enara,1,w
Etukakpan,1,m
Enea,1,w
Eugen,1,m
Enikö,1,w
Eugeniusz,1,m
Enisa,1,w
Eyüb,1,m
Enja,1,w
Eyüp,1,m
Ennie,1,w
Ezdin,1,m
Epifania,1,w
Fabius,1,m
Erin,1,w
Fabrizio,1,m
Erisa,1,w
Fadi,1,m
Erkinovna,1,w
Fanch,1,m
Erlina,1,w
Fanel,1,m
Esi,1,w
Fanon,1,m
Esila,1,w
Fawise,1,m
Eslem,1,w
Fawzi,1,m
Esmiralda-Amira,1,w
Fedâi,1,m
Esoesa,1,w
Felias,1,m
Esraa,1,w
Felix-Finn,1,m
Esta,1,w
Femi,1,m
Estelle,1,w
Fenris,1,m
Evelina,1,w
Ferenz,1,m
Everlyn,1,w
Fergus,1,m
Excellent,1,w
Ferninand,1,m
Eyshan,1,w
Fero,1,m
Ezgi,1,w
Fethi,1,m
Fabianna,1,w
Fetzo,1,m
Fabiene,1,w
Fevzi,1,m
Fatma,1,w
Fichte,1,m
Federica,1,w
Fil,1,m
Fekrije,1,w
Filippo,1,m
Felice,1,w
Findî,1,m
Felina,1,w
Finjus,1,m
Felipa,1,w
Finlay,1,m
Felix,1,w
Finn-Jonathan,1,m
Feray,1,w
Finn-Luca,1,m
Fia,1,w
Finnian,1,m
Filippa,1,w
Flinn,1,m
Filomena,1,w
Florimond,1,m
Finnya,1,w
Floris,1,m
Fiora,1,w
Fotios,1,m
Fleur-Marie,1,w
Fran,1,m
Franciska,1,w
Francisco,1,m
Freia,1,w
Franek,1,m
Freimuthe,1,w
Freddie,1,m
Fritzi,1,w
Frederico,1,m
Gabriela,1,w
Freimut,1,m
Gabriele,1,w
Frido,1,m
Gamze,1,w
Friedel,1,m
Garance,1,w
Funky,1,m
Gemma,1,w
Fyn,1,m
Genesis,1,w
Fynnegan,1,m
Georgina,1,w
Galo,1,m
Gerda,1,w
Garcia,1,m
Gertrud,1,w
Garinća,1,m
Gina,1,w
Gatien,1,m
Ginebra,1,w
George,1,m
Giorgia,1,w
Georgi,1,m
Gisa,1,w
Georgiev,1,m
Giusy,1,w
Geras,1,m
Gloria,1,w
Gerhart,1,m
Gorica,1,w
Gerome,1,m
Grete,1,w
Gerrit,1,m
Gretel,1,w
Gian-Luca,1,m
Gudrun,1,w
Gianluca,1,m
Gwendolyn,1,w
Giorgios,1,m
Gülnaz,1,w
Girolamo,1,m
Gülperi-Ela,1,w
Giuliano,1,m
Gülseren,1,w
Giulien,1,m
Güneş,1,w
Gouda,1,m
Hailey,1,w
Gregor,1,m
Halima,1,w
Guido,1,m
Hamilton,1,w
Gunzel,1,m
Hana-Juliana,1,w
Gérôme,1,m
Hanuma,1,w
Göran,1,m
Hatmane,1,w
Güney,1,m
Havîn,1,w
Güray,1,m
Hawa,1,w
Haakon,1,m
Hayal,1,w
Hadi,1,m
Hayat,1,w
Hadis,1,m
Hayley,1,w
Hadriel,1,m
Haylie,1,w
Haduwin,1,m
Hazel,1,w
Hae-Dung,1,m
Hedwig,1,w
Hakan,1,m
Heidemarie,1,w
Hakim,1,m
Heimke,1,w
Haktan,1,m
Heli,1,w
Halid,1,m
Helin,1,w
Halim,1,m
Hella,1,w
Halvar,1,m
Helmine,1,w
Hamit,1,m
Herta,1,w
Hani,1,m
Hidaya,1,w
Hanin,1,m
Hilda,1,w
Haris,1,m
Hillevie,1,w
Harold,1,m
Holleen,1,w
Harun,1,m
Holly,1,w
Harvey,1,m
Honey,1,w
Haschim,1,m
Houda,1,w
Hayal,1,m
Hurain,1,w
Hayri,1,m
Hwani,1,w
Hector,1,m
Hà,1,w
Heinrich,1,m
Hülya,1,w
Heinz-Peter,1,m
Hümeyra,1,w
Hektor,1,m
Ibukun,1,w
Henk,1,m
Idgie,1,w
Henning,1,m
İdil,1,w
Henrique,1,m
Ifeoma,1,w
Henryk,1,m
İkra,1,w
Herman,1,m
Iley,1,w
Hiram,1,m
Ilona,1,w
Ho,1,m
Ilsa,1,w
Hobe,1,m
Ilvy,1,w
Honoré,1,m
Ima,1,w
Hoon,1,m
Imani,1,w
Hoàng,1,m
Ina,1,w
Hudzaifah,1,m
Inana,1,w
Hunor,1,m
Iniobong,1,w
Iago,1,m
Inka,1,w
Iakoumis,1,m
Ira,1,w
İbrahim,1,m
İrem,1,w
Ifeanyi-Chukwu,1,m
Iremide,1,w
Igorevič,1,m
Irma,1,w
Ilaiya,1,m
Irmtraut,1,w
Ilan,1,m
Isabell,1,w
Ilhan,1,m
Isadore,1,w
Ilian,1,m
Isajoy,1,w
Imani,1,m
Ishini,1,w
Immo,1,m
Isolde,1,w
Imran,1,m
Isra,1,w
Imre,1,m
Israa,1,w
Imri,1,m
Iulia,1,w
Ingolfson,1,m
Iva,1,w
Ireyimika,1,m
Ixchel,1,w
Isaac,1,m
Işılay,1,w
Isaías,1,m
Jada,1,w
Isidor,1,m
Jale,1,w
Ismail,1,m
Jamie-Lee,1,w
Ivan,1,m
Jamina,1,w
Iyanuoluwa,1,m
Jane,1,w
İzzet,1,m
Janella,1,w
Jaden,1,m
Janelle,1,w
Jai,1,m
Janet,1,w
Jakob-Luis,1,m
Janice,1,w
Jamal,1,m
Janina,1,w
James-Allen,1,m
Janine,1,w
Jamiro,1,m
Janithi,1,w
Jan-Luca,1,m
Janka,1,w
Janik,1,m
Jannat,1,w
Janko,1,m
Jarla,1,w
Janno,1,m
Jasina,1,w
Janosch,1,m
Jasmin-Samantha,1,w
Janus,1,m
Jaya,1,w
Janushan,1,m
Jayda,1,w
Janusz,1,m
Jean,1,w
Jarno,1,m
Jella,1,w
Jarosch,1,m
Jemima,1,w
Jarvis,1,m
Jenibelle,1,w
Jaschek,1,m
Jennat,1,w
Jassin,1,m
Jennie,1,w
Javier,1,m
Jera,1,w
Jay,1,m
Jia,1,w
Jayson,1,m
Jia-Xuan,1,w
Jean-Elias,1,m
Jiayao,1,w
Jean-Jacques,1,m
Jilljana,1,w
Jean-Pierre,1,m
Jiyul,1,w
Jens,1,m
Jocelin,1,w
Jenő,1,m
Jocelyn,1,w
Jeremiah,1,m
Joelle,1,w
Jerro,1,m
Jolina,1,w
Jesco,1,m
Jordan,1,w
Ji,1,m
Josefina,1,w
Jiayi,1,m
Joselina,1,w
Jibriel,1,m
Josepha,1,w
Jimmy,1,m
Josephin,1,w
Jin,1,m
Josephina,1,w
Jin-Uh,1,m
Josina,1,w
Jiyan,1,m
Joycelyn,1,w
Jo,1,m
Jules,1,w
Joakim,1,m
Juli,1,w
Joaquin,1,m
Juliana-Jasmina,1,w
Joe,1,m
Juliane,1,w
Joel-Domin,1,m
Julica,1,w
Joenah,1,m
Julienne,1,w
Joey-Tyrell,1,m
Julieta,1,w
Jolan,1,m
July,1,w
Jonah-Ethan,1,m
Julyana,1,w
Jonatan,1,m
Juni,1,w
Jonis,1,m
Junia,1,w
Jonny,1,m
Juno,1,w
Joona,1,m
Kadiriye,1,w
Jooris,1,m
Kaja,1,w
Joran,1,m
Kajsa,1,w
Jordan,1,m
Kalea,1,w
Jorick,1,m
Kalina,1,w
Jorim,1,m
Kara,1,w
Jorin,1,m
Kari,1,w
Jorrit,1,m
Karline,1,w
Jos-Henning,1,m
Karoline,1,w
Joschka,1,m
Katarzyna,1,w
Jose,1,m
Katelyn,1,w
Josiah,1,m
Katherina,1,w
Josse-Jonathan,1,m
Kathleen,1,w
Josua,1,m
Kathrin,1,w
José,1,m
Keali,1,w
Jova,1,m
Ketewani,1,w
Joél,1,m
Khadija,1,w
Jumah,1,m
Khadije,1,w
Junus,1,m
Khando,1,w
Jure,1,m
Killari,1,w
Jurek,1,m
Kimberly,1,w
Jussuf,1,m
Kimuko,1,w
János,1,m
Kirsi,1,w
Jérémie,1,m
Koto,1,w
József,1,m
Krane,1,w
Kacey,1,m
Kristiane,1,w
Kadir,1,m
Kristin,1,w
Kahou,1,m
Kumari,1,w
Kamal,1,m
Kumiko,1,w
Kamiar,1,m
Kübra,1,w
Kamyar,1,m
Küng,1,w
Karl-Heinz,1,m
Lada,1,w
Karol,1,m
Lailah-Charlotte,1,w
Kartal-Tamay,1,m
Laleh,1,w
Karthik,1,m
Lamar,1,w
Kassem,1,m
Lana,1,w
Kawin,1,m
Lani,1,w
Kay,1,m
Laoh,1,w
Kayden,1,m
Lara-Sophie,1,w
Kayra,1,m
Latinova,1,w
Keke,1,m
Laura-Marie,1,w
Ken,1,m
Lavin,1,w
Kenechukwu,1,m
Lavinia,1,w
Khaalid,1,m
Layal,1,w
Khomsan,1,m
Layan,1,w
Kieran,1,m
Laylah,1,w
Kim,1,m
Lea-Luisa,1,w
Kio,1,m
Leah,1,w
Kiran,1,m
Leal,1,w
Kito,1,m
Leana,1,w
Knut,1,m
Leanda,1,w
Kolja,1,m
Leandra,1,w
Kornelius,1,m
Leentje,1,w
Kristof,1,m
Leigh,1,w
Krzysztof,1,m
Leila,1,w
Kubilay,1,m
Leilah,1,w
Kuddusi,1,m
Lelu,1,w
Kun,1,m
Lena-Sophie,1,w
Kuzeyhan,1,m
Lenora,1,w
Kwame,1,m
Lenya,1,w
Ladu,1,m
Leonarda,1,w
Lais,1,m
Leonilde,1,w
Lamont,1,m
Leonore,1,w
Lando,1,m
Leontina,1,w
Latif-Lamin,1,m
Leora,1,w
Latizio,1,m
Lera,1,w
Laurens,1,m
Leticja,1,w
Laurent,1,m
Letizia,1,w
Laushan,1,m
Letícia,1,w
Lean,1,m
Lewechi,1,w
Leano,1,m
Li,1,w
Leart,1,m
Liana,1,w
Lech,1,m
Liane,1,w
Lee,1,m
Liara,1,w
Lemuel,1,m
Liel,1,w
Len,1,m
Liem,1,w
Lena-Shayenne,1,m
Lilian,1,w
Lendion,1,m
Lilie,1,w
Lenn,1,m
Lilja,1,w
Lennie,1,m
Lillian,1,w
Lennon,1,m
Lilly-Victoria,1,w
Lennox-Etienne,1,m
Lilo,1,w
Leon-Maximilian,1,m
Lina-Maria,1,w
Leonhard,1,m
Lindsay,1,w
Leonit,1,m
Linh,1,w
Leontin,1,m
Linja,1,w
Leslie,1,m
Linou,1,w
Leto,1,m
Lioba,1,w
Levy,1,m
Liona,1,w
Lewin,1,m
Lisa-Marie,1,w
Li,1,m
Lisanne,1,w
Liam-Linus,1,m
Lisbet,1,w
Linnéus,1,m
Liselle,1,w
Lio,1,m
Lisette,1,w
Lion,1,m
Liwia,1,w
Lior,1,m
Liya,1,w
Lirian,1,m
Liza,1,w
Ljubo,1,m
Lizanne,1,w
Loik,1,m
Lizzy,1,w
Lomé,1,m
Loana-Karin,1,w
Long,1,m
Lois,1,w
Lorian,1,m
Loni,1,w
Loris,1,m
Lore,1,w
Louan,1,m
Lorella,1,w
Louie,1,m
Lorena,1,w
Love,1,m
Lorri,1,w
Loyi,1,m
Lotta-Lilou,1,w
Loïc,1,m
Lu,1,w
Luc,1,m
Lubana,1,w
Lucero,1,m
Luci,1,w
Lucia,1,m
Luciana,1,w
Luciano,1,m
Lucija,1,w
Lucio,1,m
Lucijana,1,w
Lui,1,m
Lucille,1,w
Luis-Nikolai,1,m
Lucina,1,w
Luise,1,m
Lucretia,1,w
Lusijano,1,m
Lujain,1,w
Lutz,1,m
Luka,1,w
Lwandle,1,m
Lulu,1,w
Lyam,1,m
Lumina,1,w
Madox,1,m
Luzóla,1,w
Mads,1,m
Ly,1,w
Magnus-Augustus,1,m
Lyn,1,w
Mahmoud,1,m
Lyriane,1,w
Mahmud-Jundullah,1,m
Lâl,1,w
Maiko,1,m
Léonie,1,w
Majd,1,m
Maaike,1,w
Makoua,1,m
Madalina,1,w
Maksimovič,1,m
Madeleine,1,w
Malek,1,m
Madeláine,1,w
Malo,1,m
Madison,1,w
Malul,1,m
Madleen,1,w
Manasseh,1,m
Maffo,1,w
Mannes,1,m
Mahin,1,w
Mansour,1,m
Maike,1,w
Margarete,1,m
Maimiti,1,w
Marian,1,m
Maimuna,1,w
Marie,1,m
Maj,1,w
Maris,1,m
Maja-Rosa,1,w
Mariusz,1,m
Malaak,1,w
Markella,1,m
Malak,1,w
Marlin,1,m
Maleah,1,w
Mars,1,m
Maleen,1,w
Marten,1,m
Malena,1,w
Martín,1,m
Malia,1,w
Marvin,1,m
Malina,1,w
Massaba,1,m
Malu,1,w
Matej,1,m
Malve,1,w
Matija,1,m
Malîn,1,w
Matin,1,m
Manalia,1,w
Matis,1,m
Mandana,1,w
Mato,1,m
Manisha,1,w
Matthäus,1,m
Marcella,1,w
Matuhan,1,m
Marcia,1,w
Matze,1,m
Marei,1,w
Mauricio,1,m
Margaret,1,w
Maxime,1,m
Margarethe,1,w
Maxwell,1,m
Margot,1,w
Mazen,1,m
Maria-Daria,1,w
Mehdie,1,m
Maria-Ruxandra,1,w
Mehmed,1,m
Marie-Charlotte,1,w
Meint,1,m
Marie-Elisa,1,w
Meir,1,m
Marie-Lizar,1,w
Melchior,1,m
Mariechen,1,w
Melvin,1,m
Mariel,1,w
Mert-Metin,1,m
Marija,1,w
Metin,1,m
Marijke,1,w
Meumeu,1,m
Marike,1,w
Mevlüt,1,m
Marilena,1,w
Miao,1,m
Maripaz,1,w
Micha,1,m
Marja,1,w
Mick,1,m
Marlee,1,w
Mikaeil,1,m
Marlen,1,w
Mikael,1,m
Marlous,1,w
Mikka,1,m
Marlène,1,w
Milian,1,m
Martje,1,w
Milosav,1,m
Maryam,1,w
Miloš,1,m
Matasuintha,1,w
Miran-Deniz,1,m
Mattea,1,w
Miron,1,m
Mattie,1,w
