vorname,anzahl,geschlecht
Arjana,1,w
Amasiah,1,m
Armina,1,w
Amer,1,m
Arong,1,w
Amit,1,m
Asja,1,w
Andor,1,m
Asmin,1,w
Andrej,1,m
Assmaa,1,w
Andrés,1,m
Asta,1,w
Andy,1,m
Asya,1,w
Aneliyev,1,m
Augustine,1,w
Anetov,1,m
Aulona,1,w
Angelino,1,m
Auphelia,1,w
Angelo,1,m
Aurelie,1,w
Anıl,1,m
Aurora,1,w
Annis-Mahammad,1,m
Aurélie,1,w
Anselm,1,m
Avy,1,w
Ansgar,1,m
Aya,1,w
Anthony,1,m
Ayda,1,w
Antoni,1,m
Aydan,1,w
Antonie,1,m
Ayfer,1,w
Antonov,1,m
Ayleen,1,w
Antti,1,m
Aylen,1,w
Anuar,1,m
Ayo,1,w
Anuk,1,m
Ayoka,1,w
Araz,1,m
Ayomikun,1,w
Ares,1,m
Aysha,1,w
Aric,1,m
Aysu,1,w
Arik,1,m
Ayumi,1,w
Aris,1,m
Ayça,1,w
Arkadiusz,1,m
Ayşin,1,w
Arne-Dietrich,1,m
Azraa,1,w
Arnold,1,m
Bade,1,w
Arren,1,m
Bahar-Anna,1,w
Artur-Vanadis,1,m
Bayan,1,w
Arved,1,m
Bean,1,w
Arwed,1,m
Beatrix,1,w
Asaf,1,m
Belana,1,w
Asan,1,m
Beliz,1,w
Asmen,1,m
Bella,1,w
Asmo,1,m
Benigna,1,w
Atacan,1,m
Bernadette-Josephine,1,w
Atreju,1,m
Berra,1,w
Atuan,1,m
Beti,1,w
Aulon,1,m
Betty,1,w
Aurelius,1,m
Beverly,1,w
Avid,1,m
Beyza,1,w
Aydamatus,1,m
Bircan,1,w
Aydın,1,m
Blanca,1,w
Aydin,1,m
Blerta,1,w
Ayoub,1,m
Blue,1,w
Azaan,1,m
Bonny,1,w
Bachir,1,m
Bounty,1,w
Bahadir,1,m
Brenda,1,w
Bahoz,1,m
Brianna,1,w
Bakir,1,m
Bruni,1,w
Balian,1,m
Buğlem,1,w
Balthasar,1,m
Bärbel,1,w
Balázs,1,m
Băng,1,w
Bang,1,m
Canan,1,w
Baptiste,1,m
Carinthia,1,w
Baray,1,m
Carlijn,1,w
Baribal,1,m
Carlota,1,w
Barne,1,m
Carmen,1,w
Baschar,1,m
Caroline,1,w
Batu,1,m
Cassuli,1,w
Baturalp,1,m
Cassy,1,w
Bedirhan,1,m
Cat,1,w
Bejan,1,m
Cathrine,1,w
Bekir,1,m
Cato,1,w
Belindo,1,m
Cemre,1,w
Ben-Achim,1,m
Ceren,1,w
Benett,1,m
Ceylin,1,w
Benjy,1,m
Charlie,1,w
Bennet,1,m
Charlize,1,w
Bennett,1,m
Charlotta,1,w
Bennik,1,m
Cherry,1,w
Bennit,1,m
Cheyenne-Blue,1,w
Benot,1,m
Chintamani,1,w
Benoît,1,m
Chisaki,1,w
Bente,1,m
Christa,1,w
Bento,1,m
Christiana,1,w
Benu,1,m
Christiane,1,w
Ber,1,m
Christin,1,w
Bera,1,m
Cira,1,w
Beran,1,m
Clarissa,1,w
Berkay,1,m
Clea,1,w
Bertan,1,m
Clementine,1,w
Bertold,1,m
Cleo,1,w
Bethiou,1,m
Coco,1,w
Bille,1,m
Colette,1,w
Birk,1,m
Conny,1,w
Bobi,1,m
Constanze,1,w
Bodo,1,m
Cora,1,w
Boi,1,m
Cäcilia,1,w
Bolek,1,m
Cécile,1,w
Bomber,1,m
Dalia,1,w
Borislav,1,m
Daliborka,1,w
Bryan,1,m
Daliya,1,w
Bugra,1,m
Damla,1,w
Bui,1,m
Dan,1,w
Burt,1,m
Daniella,1,w
Bálint,1,m
Danielle,1,w
Cailan,1,m
Danijela,1,w
Cal-Byron,1,m
Danly,1,w
Caleb,1,m
Danáe,1,w
Calvin,1,m
Darina,1,w
Canahmet,1,m
Darja,1,w
Carlo,1,m
Darlien,1,w
Carsten,1,m
Davina,1,w
Casper,1,m
Debora,1,w
Cassius,1,m
Deliyha,1,w
Catharius,1,m
Denisa,1,w
Celal,1,m
Derin,1,w
Celil,1,m
Destiny,1,w
Cemil,1,m
Devi,1,w
Charles,1,m
Di,1,w
Charly,1,m
Diem,1,w
Chase,1,m
Diora,1,w
Cheon,1,m
Diệu,1,w
Chinedu,1,m
Do,1,w
Chris,1,m
Dominique,1,w
Chris-Taylor,1,m
Donjeta,1,w
Christophe,1,m
Dorchen,1,w
Cınar,1,m
Dorothea,1,w
Ciwan,1,m
Dorra,1,w
Claas,1,m
Dua,1,w
Cliff,1,m
Dung,1,w
Cody-Jaden,1,m
Duygu,1,w
Collin,1,m
Dô,1,w
Colt,1,m
Džemila,1,w
Conner,1,m
Dạ,1,w
Constantine,1,m
Edanur,1,w
Cornelis,1,m
Eden,1,w
Corvin,1,m
Edera,1,w
Cosmin,1,m
Edita,1,w
Crispin,1,m
Editha,1,w
Cristiano,1,m
Eilish,1,w
Cruz,1,m
Ekamjot,1,w
Cuno,1,m
Elaina,1,w
Daan,1,m
Elasu,1,w
Damon,1,m
Eleonore,1,w
Danijel,1,m
Elie,1,w
Danny,1,m
Elif-Meryem,1,w
Dante,1,m
Elif-Sude,1,w
Darian,1,m
Elifnur,1,w
Dario,1,m
Eline,1,w
Daris,1,m
Elinya,1,w
Darko,1,m
Elisa-Marie,1,w
Dave,1,m
Eliza,1,w
Davin-Leon,1,m
Elja,1,w
Davis,1,m
Ella-Pauline,1,w
Dawid,1,m
Elli,1,w
Dawud,1,m
Ellina,1,w
Dean,1,m
Elmas,1,w
Delian,1,m
Elmas-Nur,1,w
Demjén,1,m
Elmira,1,w
Deniz-Cem,1,m
Eloise,1,w
Denny,1,m
Elva,1,w
Devo,1,m
Elvin,1,w
Deyvit,1,m
Elyse,1,w
Dimitris,1,m
Elín,1,w
Dinesh,1,m
Emili,1,w
Dirk,1,m
Emiliana,1,w
Diyanov,1,m
Emilya,1,w
Djamel,1,m
Emmilia,1,w
Djwar,1,m
Emmy,1,w
Dmitri,1,m
Emy,1,w
Do,1,m
Engelmann,1,w
Domenic,1,m
Enie,1,w
Dominic,1,m
Enna,1,w
Don,1,m
Enne,1,w
Doruk,1,m
Erawia-Gabriela,1,w
Doãn,1,m
Eray,1,w
Doğan,1,m
Erna,1,w
Dusko,1,m
Erva,1,w
Dyango,1,m
Esi,1,w
Dzhaner,1,m
Esiye,1,w
Dzhengis,1,m
Eslem,1,w
Dzheylyanov,1,m
Esmeralda,1,w
Dưc,1,m
Eusebia,1,w
Ebubekir,1,m
Eva-Clarice,1,w
Eder,1,m
Eve,1,w
Eduardo,1,m
Evelina,1,w
Edvin,1,m
Evelyn,1,w
Edwin,1,m
Evelyne,1,w
Ege,1,m
Evengelina,1,w
Egemen,1,m
Evie,1,w
Ekin,1,m
Evin,1,w
Ektoras,1,m
Evodia,1,w
Elea,1,m
Ezgi,1,w
Elezuo,1,m
Fabel,1,w
Eli,1,m
Fadime,1,w
Elia,1,m
Fatbardha,1,w
Eliah,1,m
Fatimatüz,1,w
Eliano,1,m
Fatımatüzzehra,1,w
Eliyas,1,m
Fatme,1,w
Elvir,1,m
Fay,1,w
Elvis,1,m
Fee,1,w
Elyas,1,m
Felicia,1,w
Eláya,1,m
Felicitas,1,w
Eme,1,m
Felicé,1,w
Emilijan-Božidar,1,m
Felipa,1,w
Emillio,1,m
Felizitas,1,w
Emilov,1,m
Feodora,1,w
Emircan,1,m
Ferzi,1,w
Emrullah,1,m
Fia,1,w
Engelmann,1,m
Fidan,1,w
Enis,1,m
Fidelia,1,w
Erdoğan,1,m
Filin,1,w
Ergün,1,m
Filippa,1,w
Erhard,1,m
Filiz,1,w
Erich,1,m
Finya,1,w
Erkan,1,m
Firdevs,1,w
Eryk,1,m
Flora,1,w
Esat,1,m
Florence,1,w
Eser,1,m
Florentina,1,w
Etienne,1,m
Florentine,1,w
Eugenio,1,m
Florijana,1,w
Evandro,1,m
Franca,1,w
Everaldo,1,m
Francis,1,w
Evo,1,m
Franzeska,1,w
Eytan,1,m
Franziska,1,w
Eşref,1,m
Frederike,1,w
Fabian-Alexander,1,m
Freja,1,w
Fabijan,1,m
Friderike,1,w
Fabrice,1,m
Funda,1,w
Fahir,1,m
Gagiki,1,w
Falk,1,m
Galina,1,w
Fares,1,m
Galinova,1,w
Farian,1,m
Genesis,1,w
Farid,1,m
Gereltuya,1,w
Fatlum,1,m
Germani,1,w
Federico,1,m
Gina-Elayne,1,w
Federigo,1,m
Ginger,1,w
Felin,1,m
Gitta,1,w
Felix-Elias,1,m
Grace,1,w
Ferat,1,m
Gretchen,1,w
Ferenc,1,m
Grey,1,w
Ferencz,1,m
Gueati,1,w
Fidelis,1,m
Gwendolin,1,w
Fietje,1,m
Gülsüm,1,w
Finlay,1,m
Gülten,1,w
Finley-Mael,1,m
Hadidza,1,w
Finn-Luca,1,m
Hadischa,1,w
Finnlay,1,m
Hadiya,1,w
Finnley,1,m
Hae-Jin,1,w
Fionel,1,m
Hailey,1,w
Fionn,1,m
Haily,1,w
Fode,1,m
Halima,1,w
Fons,1,m
Halime,1,w
Fotios,1,m
Halka,1,w
Francesco,1,m
Hamda,1,w
Franck,1,m
Hannelore,1,w
Franziskus,1,m
Haticenur,1,w
Fred,1,m
Havin,1,w
Frederic,1,m
Havva,1,w
Frido,1,m
Hayly,1,w
Friedemann,1,m
Hedda,1,w
Friso,1,m
Hedwig,1,w
Fritiof,1,m
Heide,1,w
Fritjof,1,m
Heidi,1,w
Froben,1,m
Helen,1,w
Gael,1,m
Helga,1,w
Gazi,1,m
Helia,1,w
George,1,m
Helin,1,w
Gerald,1,m
Helma,1,w
Gergely,1,m
Henrika,1,w
German,1,m
Hera,1,w
Gero,1,m
Hiba,1,w
Gerrit,1,m
Hien,1,w
Ghani,1,m
Hilal,1,w
Gheorghe,1,m
Hilda,1,w
Giacomo,1,m
Hindrika,1,w
Gian,1,m
Hiranur,1,w
Giovanni,1,m
Hjördis,1,w
Giuliano,1,m
Holly,1,w
Giulio,1,m
Hong,1,w
Goranov,1,m
Hélène,1,w
Gregory,1,m
Hümeyra,1,w
Guido,1,m
Hồ,1,w
Guillaume,1,m
İkranur,1,w
Gyunalov,1,m
Ilay,1,w
Gökhan,1,m
Ilina,1,w
Görkem,1,m
Ilinichna,1,w
Hagen,1,m
Ilka,1,w
Hakan,1,m
Imke,1,w
Haki,1,m
Ina,1,w
Hakon,1,m
Inara,1,w
Halil,1,m
Inci,1,w
Hamadi,1,m
Inge,1,w
Han,1,m
Ingrid,1,w
Hannibal,1,m
Iolanda,1,w
Harry,1,m
Ira,1,w
Haruto,1,m
Iren,1,w
Hasan-Umut,1,m
Irena,1,w
Hauke,1,m
Irfana,1,w
Haçı,1,m
Iris,1,w
Heiko,1,m
Isabela,1,w
Helmut,1,m
Isla,1,w
Hendryk,1,m
Islamovna,1,w
Henryk,1,m
Isoken,1,w
Hieu,1,m
Israa,1,w
Hira,1,m
Iva,1,w
Hiro,1,m
Ivanka,1,w
Ho,1,m
Ivelinova,1,w
Holger,1,m
Ivi,1,w
Hoàng,1,m
Iwa,1,w
Hridayh,1,m
Ixchel,1,w
Hubertus,1,m
Jacqueline,1,w
Hussain,1,m
Jade,1,w
Hussein,1,m
Jadranka,1,w
Huu,1,m
Jaliyah,1,w
Huzayer,1,m
Jamie,1,w
Hyusein,1,m
Janice,1,w
Hüdayi,1,m
Janka,1,w
Hüseyin,1,m
Janne,1,w
Hải,1,m
Jara,1,w
Ibrahim,1,m
Jaroslava,1,w
Icaros,1,m
Jasna,1,w
Ido,1,m
Jean,1,w
Ifra,1,m
Jeanette,1,w
Igor,1,m
Jeanne,1,w
Ilios,1,m
Jelena,1,w
Iloy,1,m
Jenna,1,w
Ilyes,1,m
Jennyfer,1,w
Imad,1,m
Jette,1,w
Imeddin,1,m
Jiline-Summer,1,w
Immanuel,1,m
Jocelyne,1,w
Ingo,1,m
Jolanda,1,w
Ingvar,1,m
Jolene,1,w
Ionut,1,m
Joli,1,w
Isaac,1,m
Jolie,1,w
Iseyare,1,m
Jolin,1,w
Islam,1,m
Jolin-Aalijah,1,w
Ivar,1,m
Jolin-Geraldin,1,w
Iwan,1,m
Joline,1,w
Jabari,1,m
Jonathea,1,w
Jackson,1,m
Jonna,1,w
Jacobus,1,m
Jonnah,1,w
Jacopo,1,m
Jorinde,1,w
Jakub,1,m
Jorunn,1,w
Jamilloux,1,m
Josefin,1,w
Jamiro,1,m
Jotti,1,w
Janek,1,m
Jsminka,1,w
Janko,1,m
Juana,1,w
Jann,1,m
Jule,1,w
Janne,1,m
Julie-Ann,1,w
Jannes,1,m
Justine,1,w
Jano,1,m
Juya,1,w
Janoš,1,m
Jülie,1,w
Japer,1,m
Kaddi,1,w
Jaques,1,m
Kadijat,1,w
Jared,1,m
Kadije,1,w
Jari,1,m
Kailani,1,w
Jarik,1,m
Kaja,1,w
Jaris,1,m
Kalotta,1,w
Jaro-Pollux,1,m
Kamelya,1,w
Jascha,1,m
Kami,1,w
Jay,1,m
Kancho,1,w
Jeason,1,m
Karin,1,w
Jeffrey,1,m
Karis,1,w
Jelle,1,m
Karolina,1,w
Jendrik,1,m
Karolinne,1,w
Jermaine,1,m
Kate,1,w
Jerome,1,m
Katherine,1,w
Jesko,1,m
Katia,1,w
Jethro,1,m
Katinka,1,w
Joel-Maxime,1,m
Katja,1,w
Joey,1,m
Kaya,1,w
Johannesen,1,m
Kerstin,1,w
John-David,1,m
Kevser,1,w
John-Luis,1,m
Khandro,1,w
Johny,1,m
Khanh,1,w
Jon,1,m
Kianda,1,w
Jonne,1,m
Kimberley,1,w
Jonut,1,m
Kimberly,1,w
Joona,1,m
Kimora,1,w
Joris,1,m
Kindness,1,w
Joscha,1,m
Kiona,1,w
Josha,1,m
Klaudia,1,w
Jovan,1,m
Konstantinovna,1,w
Jovi,1,m
Kostiantynivna,1,w
Jozwicki,1,m
Kristin,1,w
Joél,1,m
Kuguar,1,w
Joël,1,m
Kyra,1,w
Jude,1,m
Lahela,1,w
Jules,1,m
Laian,1,w
Juliano,1,m
Lamia,1,w
Julias,1,m
Lamielle,1,w
Julio,1,m
Lamies,1,w
Junior,1,m
Lanah,1,w
Junus,1,m
Laney,1,w
Jupiter,1,m
Lara-Isabel,1,w
Jurek,1,m
Laresa,1,w
Juro,1,m
Larisa,1,w
Justin,1,m
Lativa,1,w
Juul,1,m
Lauryn,1,w
Kaipo,1,m
Layali,1,w
Kaito,1,m
Layla,1,w
Kajus,1,m
Le,1,w
Kalle,1,m
Lea-Jolie,1,w
Kaloko,1,m
Lea-Sophie,1,w
Kanata,1,m
Leah,1,w
Karam,1,m
Leana,1,w
Karim,1,m
Leandra,1,w
Karlo,1,m
Lediona,1,w
Karsten,1,m
Lee,1,w
Kasem,1,m
Leevke,1,w
Kasimir,1,m
Lei,1,w
Kassem,1,m
Leila,1,w
Kauãn,1,m
Lejana,1,w
Kawin,1,m
Lejla,1,w
Kaya,1,m
Lene,1,w
Kayenne,1,m
Lentje,1,w
Kayra,1,m
Leonia,1,w
Kekil,1,m
Leontina,1,w
Kemal,1,m
Leticia,1,w
Kenai,1,m
Levia,1,w
Kenan,1,m
Levke,1,w
Kenzo,1,m
Lexy,1,w
Khair,1,m
Li,1,w
Khang,1,m
Li-Ying,1,w
Khôi,1,m
Liana,1,w
Kian,1,m
Lidija,1,w
Kichkov,1,m
Liesbeth,1,w
Kiril,1,m
Liese,1,w
Kirima,1,m
Liese-Lotte,1,w
Kıvanç,1,m
Liesel,1,w
Klaus,1,m
Lieselotte,1,w
Kobim,1,m
Ligaya,1,w
Kofi,1,m
Lilah,1,w
Kolja,1,m
Lili,1,w
Konsta,1,m
Lilia,1,w
Konstantinovič,1,m
Lilja,1,w
Krabat,1,m
Lillian,1,w
Kristian,1,m
Lilliana,1,w
Krzysztof,1,m
Lilly-Charlotte,1,w
Kuzey,1,m
Lilly-Sophie,1,w
Kyle,1,m
Lilo,1,w
Kyriakos,1,m
Lilou,1,w
Lais,1,m
Lilyan,1,w
Laith,1,m
Limona,1,w
Laris,1,m
Lina-Marie,1,w
Laryea,1,m
Lindhardt,1,w
Laurens,1,m
Linn,1,w
Lauris,1,m
Liora,1,w
Lautaro,1,m
Lisbeth,1,w
Lawin,1,m
Liva,1,w
Leart,1,m
Liza,1,w
Leeroy,1,m
Lo,1,w
Lenardo,1,m
Lona,1,w
Lenno,1,m
Long,1,w
Lenos,1,m
Lorca,1,w
Lenus,1,m
Loreen,1,w
Leonardt,1,m
Lorelei,1,w
Leone,1,m
Loren,1,w
Leonel,1,m
Lorna,1,w
Leonhardt,1,m
Lorren,1,w
Leonor,1,m
Lorya,1,w
Leontino,1,m
Louiza,1,w
Levan,1,m
Lourdes,1,w
Levian,1,m
Lovelyn,1,w
Lew,1,m
Lu,1,w
Lewe,1,m
Lucie,1,w
Lewend,1,m
Luiza,1,w
Lewin,1,m
Luiziana,1,w
Leyland,1,m
Lujane,1,w
León,1,m
Luna-Danielle,1,w
León-Yannik,1,m
Luna-Melody,1,w
Liano,1,m
Lune,1,w
Lieven,1,m
Lusjana,1,w
Lino,1,m
Ly,1,w
Lio,1,m
Lykka,1,w
Livian,1,m
Lyna,1,w
Liviu-Florin,1,m
Léa,1,w
Liyam,1,m
Madeleine,1,w
Lizandro,1,m
Madleen,1,w
Ljupce,1,m
Maha,1,w
Lloyd,1,m
Mahmonir,1,w
Loc,1,m
Maika,1,w
Logan,1,m
Maila,1,w
Lohan,1,m
Maimana,1,w
Lois,1,m
Malea,1,w
Loren,1,m
Malika,1,w
Lorenz,1,m
Malina,1,w
Lorin,1,m
Malina-Sophie,1,w
Loris,1,m
Malinka,1,w
Lothar,1,m
Maliyah,1,w
Luan,1,m
Malou,1,w
Lubin,1,m
Malu,1,w
Luciano,1,m
Malve,1,w
Ludwig,1,m
Manal,1,w
Lui,1,m
Mandy,1,w
Luik,1,m
Manja,1,w
Luk,1,m
Manjula,1,w
Lunik,1,m
Manola,1,w
Luuk,1,m
Mara-Lucia,1,w
Lâm,1,m
Marcovna,1,w
Léon,1,m
Mares,1,w
Léopold,1,m
Margarethe,1,w
Lý,1,m
Margarita,1,w
Mac,1,m
Margo,1,w
Maev,1,m
Marianna,1,w
Magomedovič,1,m
Marie-Louise,1,w
Mahmoud,1,m
Mariele,1,w
Maik,1,m
Marika,1,w
Maiko,1,m
Marilou,1,w
Majki,1,m
Marion,1,w
Maksim,1,m
Marit,1,w
Maksymovič,1,m
Marita,1,w
Malcom,1,m
Mariyeva,1,w
Malo,1,m
Marleen,1,w
Manfred,1,m
Marni,1,w
Mani,1,m
Martina,1,w
Manu,1,m
Maryam,1,w
Marcello,1,m
María,1,w
Marchelino,1,m
Mathea,1,w
Marcos,1,m
Mathissa,1,w
Marek,1,m
Matilda-Marie,1,w
Mariano,1,m
Matilde,1,w
Marie,1,m
Maxi,1,w
Marko,1,m
Maxima,1,w
Markus,1,m
Maxine,1,w
Marlo,1,m
Mayra,1,w
Marlon,1,m
Medina,1,w
Marquardt,1,m
Medine,1,w
Marshall,1,m
Meggy,1,w
Marti,1,m
Mehlikâ,1,w
Marty,1,m
Meleknur,1,w
Marwin,1,m
Melia,1,w
Masen,1,m
Melika,1,w
Matheo,1,m
Melike,1,w
Matheson,1,m
Melina-Amy,1,w
Mathias,1,m
Melinay,1,w
Matias,1,m
Melinda,1,w
Matou,1,m
Melvida,1,w
Mattheo,1,m
Mely,1,w
Matthew,1,m
Meradije,1,w
Max-Finnley,1,m
Merve,1,w
Maximiliano,1,m
Meryemce,1,w
Maximus,1,m
Metin,1,w
Mayar,1,m
Meyra,1,w
Maylon,1,m
Mia-Lauryn,1,w
Mecnun,1,m
Mia-Lysann,1,w
Mehdi,1,m
Mia-Marie,1,w
Mehmedov,1,m
Mia-Pauline,1,w
Mehmet-Akif,1,m
Mica,1,w
Meiko,1,m
Micah,1,w
Melih,1,m
Michaela,1,w
Melik,1,m
Mie,1,w
Memphis,1,m
Mihrimah,1,w
Meo,1,m
Milaine,1,w
Meriç,1,m
Milena,1,w
Merlin,1,m
Miley,1,w
Mete,1,m
Milijana,1,w
Metehan,1,m
Milly,1,w
Mica,1,m
Milou,1,w
Michail,1,m
Mimi,1,w
Michał,1,m
Mimmi,1,w
Michél,1,m
Mimoko,1,w
Micky,1,m
Minu,1,w
Miguel,1,m
Mirabella,1,w
Mikael,1,m
Miradije,1,w
Mike,1,m
Miral,1,w
Mikhael,1,m
Miranda,1,w
Mikko,1,m
Mirela,1,w
Milat,1,m
Mirella,1,w
Milenov,1,m
Miria,1,w
Milos,1,m
Miriam,1,w
Miraç,1,m
Mlak,1,w
Mirhad,1,m
Monique,1,w
Miro,1,m
Murat,1,w
Miron,1,m
Mursal,1,w
Mirza,1,m
Mustafova,1,w
Mischka,1,m
Mộc,1,w
Mitch,1,m
Nada,1,w
Moaad,1,m
Nadeschda,1,w
Mohamed,1,m
Nadezhda,1,w
Mola,1,m
Nadia,1,w
Momo,1,m
Nadège,1,w
Morice,1,m
Naheli,1,w
Morissey,1,m
Naiara,1,w
Moses,1,m
Nalani,1,w
Muhammet,1,m
Naledi,1,w
Mulder,1,m
Nana-Yaa,1,w
Musa,1,m
Nanouk,1,w
Mussa,1,m
Nao,1,w
Máliqe,1,m
Naomi,1,w
Máté-Luca,1,m
Nare,1,w
Mílan,1,m
Nas,1,w
Mîrav,1,m
Natasia,1,w
Nader,1,m
Nathalie,1,w
Nael,1,m
Natrada,1,w
Nahveed,1,m
Nayla,1,w
Nam-Anh,1,m
Ndombasi,1,w
Nanlop,1,m
Necla-Nur,1,w
Nareg,1,m
Nedzhibeva,1,w
Nathan,1,m
Nefise,1,w
Nathanael,1,m
Nela,1,w
Nathaniel,1,m
Nelda,1,w
Naydenov,1,m
Nele-Felicia,1,w
Nedal,1,m
Nele-Soraya,1,w
Nedzad,1,m
Nell,1,w
Negu,1,m
Nellie,1,w
Nevio,1,m
Nemoé,1,w
Niayzi,1,m
Nevis,1,w
Nicanor,1,m
Neyir,1,w
Niccolò,1,m
Ngan,1,w
Nick,1,m
Ngozi,1,w
Nicolás,1,m
Nguyen,1,w
Nigle-Joel,1,m
Ngân,1,w
Nihat,1,m
Nhã,1,w
Nii,1,m
Như,1,w
Niko,1,m
Nicola,1,w
Nikola,1,m
Nieves,1,w
Nikolas-Philippos,1,m
Nika,1,w
Nils-Taylor,1,m
Nila,1,w
Nino,1,m
Nimue,1,w
Noah-Joel,1,m
Nini,1,w
Noe,1,m
Ninon,1,w
Nolan,1,m
Noa-Sophie,1,w
Noraiz,1,m
Nola,1,w
Norbert,1,m
Nomundari,1,w
Norton,1,m
Nona,1,w
Noyan,1,m
Noorfatima,1,w
Nuno,1,m
Norma,1,w
Nureddin,1,m
Nouhad,1,w
Nyasha,1,m
Noura,1,w
Nâzra,1,m
Nurgül,1,w
Odvar,1,m
Nyota,1,w
Odysseas,1,m
Odigil,1,w
Olaf,1,m
Ofelia,1,w
Olavi,1,m
Olive,1,w
Oleksandrovich,1,m
Omosefe,1,w
Ollin-Tenosch,1,m
Onome,1,w
Olmo,1,m
Ophelia,1,w
Oluwafemi,1,m
Orchidea,1,w
Onno,1,m
Orhan,1,w
Orestis,1,m
Orlando,1,w
Orlando,1,m
Otília,1,w
Osadebamwen,1,m
Oxana,1,w
Oskar-Paul,1,m
Pamina,1,w
Osman,1,m
Paolina,1,w
Osée-Peter,1,m
Patricia,1,w
Otofumi,1,m
Peaches,1,w
Ottmar,1,m
Peggy,1,w
Oğuz,1,m
Peke,1,w
Paolo,1,m
Pep,1,w
Pasxalis,1,m
Pepa,1,w
Paul-Baker,1,m
Pepita,1,w
Paul-David,1,m
Peppa,1,w
Paul-Henri,1,m
Pervin,1,w
Paul-Jerome,1,m
Phan,1,w
Paul-Luca,1,m
Phibie,1,w
Pax,1,m
Philine,1,w
Pedro,1,m
Philippa,1,w
Peer,1,m
Phoebe,1,w
Peio,1,m
Pilar,1,w
Peko,1,m
Pina,1,w
Perseus,1,m
Piroska,1,w
Petar,1,m
Polina,1,w
Peterson,1,m
Polly,1,w
Philian,1,m
Prabhleen,1,w
Philippe,1,m
Qizi,1,w
Philo,1,m
Quyen,1,w
Phong,1,m
Raghad,1,w
Phu,1,m
Raha-Marie,1,w
Phúc,1,m
Rahaf,1,w
Piero,1,m
Rahel,1,w
Pietro,1,m
Raia,1,w
Pino,1,m
Rain,1,w
Polat,1,m
Raja,1,w
Pollux,1,m
Ralia,1,w
Prasanna,1,m
Ramziyyeh,1,w
Pratama,1,m
Rane,1,w
Quan,1,m
Rani,1,w
Quirin,1,m
Raphinia,1,w
Quân,1,m
Rawiya,1,w
Raban,1,m
Rebekka,1,w
Rabbi-Naphtali,1,m
Regina,1,w
Radwan,1,m
Reham,1,w
Rafaelo,1,m
Reja,1,w
Rahoma,1,m
Renate,1,w
Raimond,1,m
Renee,1,w
Raj,1,m
Rike,1,w
Rajan,1,m
Rilana,1,w
Ramon,1,m
Ritan,1,w
Randy,1,m
Robin,1,w
Raúl,1,m
Rodaina,1,w
Recep,1,m
Roisin,1,w
Reinhard,1,m
Romi,1,w
Remi,1,m
Ronya,1,w
Reşit,1,m
Roser,1,w
Riccardo,1,m
Rosina,1,w
Ricky,1,m
Rosmarie,1,w
Rico,1,m
Rougui,1,w
Rida,1,m
Rowan,1,w
Rıdvan,1,m
Roxana,1,w
Rik,1,m
Roxande,1,w
Riku,1,m
Royale,1,w
Ringo,1,m
Roza,1,w
Rio,1,m
Rozeva,1,w
Rivoli,1,m
Rubis,1,w
Rizgar,1,m
Ruby-Mae,1,w
Robby,1,m
Rumenova,1,w
Roberto,1,m
Rumeysa,1,w
Rocco,1,m
Ruslana,1,w
Rodi,1,m
Róisín,1,w
Rohan,1,m
Rüya,1,w
Roland,1,m
Sabet,1,w
Romano,1,m
Sabinah,1,w
Ron,1,m
Sabrin,1,w
Ronny,1,m
Safa,1,w
Roshaun,1,m
Saime,1,w
Rouven,1,m
Sainabou,1,w
Rubin,1,m
Salome,1,w
Rudi,1,m
Salomé,1,w
Rudolf,1,m
Samantha,1,w
Rufus,1,m
Sandi,1,w
Saam,1,m
Sandy,1,w
Sacha,1,m
Sani,1,w
Sadikur,1,m
Sanjana,1,w
Sadmir,1,m
Saphira,1,w
Saleem,1,m
Sarafina,1,w
Sali,1,m
Sarah-Ann,1,w
Samed,1,m
Sare,1,w
Samir,1,m
Sasha-Maxim,1,w
Samu,1,m
Saskia,1,w
Sanghi,1,m
Satu,1,w
Sangolana,1,m
Sena,1,w
Saniel,1,m
Sergeevna,1,w
Santosh,1,m
Sergiivna,1,w
Saqip,1,m
Sevim,1,w
Sascha,1,m
Shahad,1,w
Sefa,1,m
Shaima,1,w
Selahaddin,1,m
Shammah-Peace,1,w
Selahattin,1,m
Shannon,1,w
Selenio,1,m
Shanti,1,w
Selmir,1,m
Shiri,1,w
Semih,1,m
Sia,1,w
Seng,1,m
Sılanur,1,w
Sevdalinov,1,m
Silia,1,w
Seyfi,1,m
Silva,1,w
Seyfulah,1,m
Silvia,1,w
Seyyid,1,m
Simge,1,w
Seyyit-Lucas,1,m
Sinem,1,w
Shannon,1,m
Sinje,1,w
Shawn,1,m
Siona,1,w
Shawn-Kenny,1,m
Siri,1,w
Shino,1,m
Skata,1,w
Siad,1,m
Skyla,1,w
Siddhartha,1,m
Skylla,1,w
Siem,1,m
Sladjana,1,w
Silas,1,m
Smilla,1,w
Silvano,1,m
Soi,1,w
Simeon,1,m
Sol,1,w
Simón,1,m
Solange,1,w
Sinclair,1,m
Sommer,1,w
Singh,1,m
Sonea,1,w
Siniša,1,m
Sophy,1,w
Sıraç,1,m
Soraja,1,w
Skye,1,m
Stefanie,1,w
Skylor,1,m
Steffanie,1,w
Slaviša,1,m
Stéphanie,1,w
