anzahl;vorname;geschlecht;position
1;Agata;w;2
1;Agbor-Mbah;w;2
1;Agnes;w;2
1;Ai;w;2
1;Aimee;w;2
1;Aino;w;2
1;Aivy;w;2
1;Alayra;w;2
1;Alba;w;2
1;Alejandra;w;2
1;Aleksandra;w;2
1;Alenka;w;2
1;Alessa;w;2
1;Alessia;w;2
1;Aletta;w;2
1;Abel;m;2
1;Alexandrova;w;2
1;Ace;m;2
1;Alida;w;2
1;Achilles;m;2
1;Alisa;w;2
1;Adolf;m;2
1;Alison;w;2
1;Agnus;m;2
1;Alma;w;2
1;Agu;m;2
1;Almuth;w;2
1;Agyekum;m;2
1;Alyenna;w;2
1;Ahmad;m;2
1;Alyssa;w;2
1;Ahmed;m;2
1;Amadea;w;2
1;Akif;m;2
1;Amalie;w;2
1;Albert;m;2
1;Amalya;w;2
1;Alerio;m;2
1;Amani;w;2
1;Aleslam;m;2
1;Amélia;w;2
1;Alexis;m;2
1;Anais;w;2
1;Ali;m;2
1;Andrìïvna;w;2
1;Aljoscha;m;2
1;Angelika;w;2
1;Alonso;m;2
1;Anke;w;2
1;Altay;m;2
1;Ann;w;2
1;Alvar;m;2
1;Anne-Marie;w;2
1;Amadeus;m;2
1;Annelie;w;2
1;Amadou;m;2
1;Annelise;w;2
1;Amaru;m;2
1;Annemarie;w;2
1;Amir;m;2
1;Annina;w;2
1;An;m;2
1;Anthy;w;2
1;Andor;m;2
1;Ariell;w;2
1;Andreyos;m;2
1;Arim;w;2
1;Andriovych;m;2
1;Arlet;w;2
1;Andrzej;m;2
1;Asa;w;2
1;Ansgar;m;2
1;Ashley;w;2
1;Ante;m;2
1;Augusta;w;2
1;Anthony;m;2
1;Aurelia;w;2
1;Araya;m;2
1;Auri;w;2
1;Araz;m;2
1;Ayana;w;2
1;Archer;m;2
1;Bar;w;2
1;Arian;m;2
1;Bay;w;2
1;Arman;m;2
1;Beata;w;2
1;Armando;m;2
1;Beate;w;2
1;Armin;m;2
1;Beatrice;w;2
1;Arno;m;2
1;Berenike;w;2
1;Artus;m;2
1;Berit;w;2
1;Asaf;m;2
1;Berra;w;2
1;Asan;m;2
1;Berta;w;2
1;Asatur;m;2
1;Björg;w;2
1;Augusto;m;2
1;Bogdana;w;2
1;Aurel;m;2
1;Bozena;w;2
1;Aurelio;m;2
1;Băng;w;2
1;Aurelius;m;2
1;Calla;w;2
1;Aviad;m;2
1;Carla;w;2
1;Balduin;m;2
1;Cate;w;2
1;Baldur;m;2
1;Celeste;w;2
1;Balthasar;m;2
1;Charlie;w;2
1;Bao;m;2
1;Charlott;w;2
1;Barnabas;m;2
1;Charlotta;w;2
1;Basti;m;2
1;Chayenne;w;2
1;Bauke;m;2
1;Cheyenne;w;2
1;Behzad;m;2
1;Chi;w;2
1;Bene;m;2
1;Christiane;w;2
1;Benedykt;m;2
1;Christin;w;2
1;Benito;m;2
1;Christina;w;2
1;Bernardus;m;2
1;Cleo;w;2
1;Bernhard;m;2
1;Colleen;w;2
1;Bert;m;2
1;Cornelia;w;2
1;Bobby;m;2
1;Daba;w;2
1;Bodo;m;2
1;Danaë;w;2
1;Bosse;m;2
1;Darwina;w;2
1;Breffo;m;2
1;Davis;w;2
1;Bình;m;2
1;Dieu;w;2
1;Camille;m;2
1;Dior;w;2
1;Carlo;m;2
1;Dmitrievna;w;2
1;Cebráil;m;2
1;Dmitryevna;w;2
1;Cedar;m;2
1;Dolores;w;2
1;Cengiz;m;2
1;Doreen;w;2
1;Cesur;m;2
1;Duru;w;2
1;Charly;m;2
1;Ebby;w;2
1;Chester;m;2
1;Eda;w;2
1;Chris;m;2
1;Edda;w;2
1;Christopher;m;2
1;Eden;w;2
1;Cinar;m;2
1;Edith;w;2
1;Clément;m;2
1;Editha;w;2
1;Conan;m;2
1;Eileen;w;2
1;Cornelius;m;2
1;Elani;w;2
1;Dat;m;2
1;Elea;w;2
1;Dawid;m;2
1;Elfriede;w;2
1;Dean;m;2
1;Elli;w;2
1;Denislavov;m;2
1;Ellis;w;2
1;Detlef;m;2
1;Elly;w;2
1;Detta;m;2
1;Elouise;w;2
1;Dimitris;m;2
1;Elsbeth;w;2
1;Dionys;m;2
1;Elva;w;2
1;Dirk;m;2
1;Emelie;w;2
1;Djibril;m;2
1;Emiglia;w;2
1;Dominic;m;2
1;Emmi;w;2
1;Dragan;m;2
1;Enriqueta;w;2
1;Duy;m;2
1;Eowyn;w;2
1;Dwayne;m;2
1;Erika;w;2
1;Eberhard;m;2
1;Erikova;w;2
1;Eddi;m;2
1;Estelle;w;2
1;Ede;m;2
1;Esther;w;2
1;Edward;m;2
1;Eva;w;2
1;Edwart;m;2
1;Evangeline;w;2
1;Efe;m;2
1;Eve;w;2
1;Egon;m;2
1;Eveline;w;2
1;Eike;m;2
1;Evelyn;w;2
1;Ejvind;m;2
1;Evelyn-Petra;w;2
1;Eli;m;2
1;Evgenievna;w;2
1;Elia;m;2
1;Fabienne;w;2
1;Elian;m;2
1;Fae;w;2
1;Elija;m;2
1;Faye;w;2
1;Elmo;m;2
1;Federica;w;2
1;Eloy;m;2
1;Feili;w;2
1;Emilian;m;2
1;Feim;w;2
1;Emiljo;m;2
1;Felia;w;2
1;Emin;m;2
1;Felicia;w;2
1;Emir;m;2
1;Felipa;w;2
1;Enoka;m;2
1;Finja;w;2
1;Eoin;m;2
1;Floribella;w;2
1;Eric;m;2
1;Franka;w;2
1;Ericson;m;2
1;Frederika;w;2
1;Erwin;m;2
1;Frederike;w;2
1;Eseosa;m;2
1;Freyja;w;2
1;Espen;m;2
1;Futura;w;2
1;Ethan;m;2
1;Fé;w;2
1;Etienne;m;2
1;Galina;w;2
1;Ewald;m;2
1;Georgette;w;2
1;Eyüp;m;2
1;Gerta;w;2
1;Ezzatollah;m;2
1;Gertrud;w;2
1;Fabian;m;2
1;Goindamah;w;2
1;Fabien;m;2
1;Golda;w;2
1;Fah;m;2
1;Gretel;w;2
1;Fahri;m;2
1;Grit;w;2
1;Feliks;m;2
1;Gualupe;w;2
1;Feliz;m;2
1;Gül;w;2
1;Ferdi;m;2
1;Hacer;w;2
1;Fernando;m;2
1;Hailey;w;2
1;Filipov;m;2
1;Han;w;2
1;Finley;m;2
1;Hanim;w;2
1;Finn;m;2
1;Harmony;w;2
1;Finnley;m;2
1;Harper;w;2
1;Flevo;m;2
1;Helma;w;2
1;Floris;m;2
1;Henrietta;w;2
1;Flynn;m;2
1;Hermine;w;2
1;Francesco;m;2
1;Hertha;w;2
1;Frank;m;2
1;Hilda;w;2
1;Frederic;m;2
1;Hippolyta;w;2
1;Frederick;m;2
1;Hân;w;2
1;Friis;m;2
1;Iassenova;w;2
1;Frédéric;m;2
1;Iliinična;w;2
1;Gene;m;2
1;Ilse;w;2
1;Geoffrey;m;2
1;Imea;w;2
1;George;m;2
1;Inge;w;2
1;Gerard;m;2
1;Irem;w;2
1;Gereon;m;2
1;Irena;w;2
1;Gerhard;m;2
1;Irene;w;2
1;Gidion;m;2
1;Iris;w;2
1;Giselbert;m;2
1;Irma;w;2
1;Gregor;m;2
1;Ivana;w;2
1;Gunnar;m;2
1;Ivanova;w;2
1;Günter;m;2
1;Ivy;w;2
1;Hagen;m;2
1;Izzy;w;2
1;Halil;m;2
1;Jana;w;2
1;Hans-Heinrich;m;2
1;Janina;w;2
1;Harald;m;2
1;Janine;w;2
1;Hardy;m;2
1;Janka;w;2
1;Harry;m;2
1;Jasmina;w;2
1;Harvey;m;2
1;Jayla;w;2
1;Hauke;m;2
1;Jean;w;2
1;Heiko;m;2
1;Jeannine;w;2
1;Heinrich;m;2
1;Jette;w;2
1;Heinz;m;2
1;Joana;w;2
1;Helmut;m;2
1;Joanna;w;2
1;Hendrik;m;2
1;Jochen;w;2
1;Henning;m;2
1;John;w;2
1;Henryk;m;2
1;Jolanda;w;2
1;Hilmarson;m;2
1;Jolina;w;2
1;Hinrich;m;2
1;Josefin;w;2
1;Hiob;m;2
1;Josepha;w;2
1;Hoang;m;2
1;Josephina;w;2
1;Hoàng;m;2
1;Judy;w;2
1;Hubert;m;2
1;Jules;w;2
1;Hung;m;2
1;Juli;w;2
1;Hunter;m;2
1;Juliane;w;2
1;Húng;m;2
1;Julie;w;2
1;Igorevich;m;2
1;Julika;w;2
1;Ilias;m;2
1;Jupiter;w;2
1;Iliič;m;2
1;Kanchan;w;2
1;Ilija;m;2
1;Karen;w;2
1;Ilyas;m;2
1;Karla;w;2
1;Immanuel;m;2
1;Karline;w;2
1;Ingolf;m;2
1;Kassandra;w;2
1;Ionuț;m;2
1;Katalin;w;2
1;Isaiah;m;2
1;Katerine;w;2
1;Ismail;m;2
1;Kathrin;w;2
1;Issa;m;2
1;Katja;w;2
1;Ivanovič;m;2
1;Kaur;w;2
1;Iven;m;2
1;Keonie;w;2
1;Jack;m;2
1;Kerstin;w;2
1;Jacobus;m;2
1;Kim;w;2
1;Jakey;m;2
1;Kira;w;2
1;Jakub;m;2
1;Kirillovna;w;2
1;Jamiro;m;2
1;Kirsten;w;2
1;Jannes;m;2
1;Klaudia;w;2
1;Jaro;m;2
1;Klaus;w;2
1;Jarvis;m;2
1;Käte;w;2
1;Jeremiah;m;2
1;Laea;w;2
1;Jeremias;m;2
1;Laetitia;w;2
1;Jerome;m;2
1;Latifa;w;2
1;Jian;m;2
1;Lea-Marie;w;2
1;Jigme;m;2
1;Leaf;w;2
1;Jo;m;2
1;Leah;w;2
1;Joaquin;m;2
1;Leana;w;2
1;Jobst;m;2
1;Lee;w;2
1;Joell;m;2
1;Lee-Claudia;w;2
1;John;m;2
1;Leetje;w;2
1;Johnny;m;2
1;Lekysha;w;2
1;Jonah;m;2
1;Lelle;w;2
1;Jonas;m;2
1;Lenneth;w;2
1;Jonte;m;2
1;Lenya;w;2
1;Joos;m;2
1;Leolina;w;2
1;Jordan;m;2
1;Leonora;w;2
1;Josef;m;2
1;Levante;w;2
1;Joshua;m;2
1;Levia;w;2
1;Jost;m;2
1;Lia;w;2
1;José;m;2
1;Liana;w;2
1;Julian;m;2
1;Liane;w;2
1;Junrui;m;2
1;Lies;w;2
1;Jupiter;m;2
1;Liis;w;2
1;Justus;m;2
1;Lila;w;2
1;Jörn;m;2
1;Liliana;w;2
1;Kahran;m;2
1;Lilith;w;2
1;Kai;m;2
1;Lilli;w;2
1;Karan;m;2
1;Lilo;w;2
1;Karl-Willy;m;2
1;Linea;w;2
1;Karsten;m;2
1;Linh;w;2
1;Kazuo;m;2
1;Linn;w;2
1;Kenvin;m;2
1;Linnea;w;2
1;Khaled;m;2
1;Liorah;w;2
1;Khanh;m;2
1;Lis;w;2
1;Khôi;m;2
1;Lisanna;w;2
1;Kirillovič;m;2
1;Liv;w;2
1;Konstantinovič;m;2
1;Livia;w;2
1;Kwaku;m;2
1;Liz;w;2
1;Kylian;m;2
1;Lony;w;2
1;Lars;m;2
1;Lore;w;2
1;Lee;m;2
1;Lotti;w;2
1;Lennox;m;2
1;Louane;w;2
1;Leonardo;m;2
1;Lucinda;w;2
1;Leonas;m;2
1;Lucy;w;2
1;Leonhard;m;2
1;Lucía;w;2
1;Leonhardt;m;2
1;Luzia;w;2
1;Leonidas;m;2
1;Lućia;w;2
1;Leroy;m;2
1;Lydia;w;2
1;Levius;m;2
1;Lykke;w;2
1;Levy;m;2
1;Lyn;w;2
1;Lewis;m;2
1;Lynn;w;2
1;León;m;2
1;Madita;w;2
1;Liem;m;2
1;Madlen;w;2
1;Lindsey;m;2
1;Magarete;w;2
1;Lionel;m;2
1;Mahsuri;w;2
1;Logan;m;2
1;Maida;w;2
1;Loki;m;2
1;Majuma;w;2
1;Loui;m;2
1;Malaika;w;2
1;Lucius;m;2
1;Malak;w;2
1;Ludwik;m;2
1;Malea;w;2
1;Luke;m;2
1;Malie;w;2
1;Lund;m;2
1;Malin;w;2
1;Lunes;m;2
1;Malou;w;2
1;Luzian;m;2
1;Malwina;w;2
1;Luzius;m;2
1;Manu;w;2
1;Léon;m;2
1;Maratovna;w;2
1;Magnus;m;2
1;Mareen;w;2
1;Malikovič;m;2
1;Margareta;w;2
1;Mamadou;m;2
1;Margarita;w;2
1;Mandela;m;2
1;Margrit;w;2
1;Manoé;m;2
1;Marguerita;w;2
1;Manuel;m;2
1;Mari;w;2
1;Marc;m;2
1;Mariechen;w;2
1;Marlon;m;2
1;Marija;w;2
1;Martino;m;2
1;Marine;w;2
1;Masango;m;2
1;Marlee;w;2
1;Masaoud;m;2
1;Marlie;w;2
1;Mateo;m;2
1;Marlin;w;2
1;Mathias;m;2
1;Marta;w;2
1;Mats;m;2
1;Martina;w;2
1;Matthew;m;2
1;Marvis;w;2
1;Matthis;m;2
1;Mathea;w;2
1;Mattia;m;2
1;Matthea;w;2
1;Mees;m;2
1;Mavakala;w;2
1;Melwyn;m;2
1;Mavis;w;2
1;Meo;m;2
1;Maya;w;2
1;Messi;m;2
1;Mayelis;w;2
1;Michel;m;2
1;Maylin;w;2
1;Mihailov;m;2
1;Mayowa;w;2
1;Mike;m;2
1;Małgorzata;w;2
1;Milan;m;2
1;Mearleen;w;2
1;Milio;m;2
1;Meg;w;2
1;Mingyue;m;2
1;Melanie;w;2
1;Minho;m;2
1;Melek;w;2
1;Mino;m;2
1;Meliha;w;2
1;Miraç;m;2
1;Melissa;w;2
1;Mirwais;m;2
1;Melitta;w;2
1;Muktatovič;m;2
1;Melody;w;2
1;Murodullayevich;m;2
1;Mera;w;2
1;Musa;m;2
1;Merle;w;2
1;Nalu;m;2
1;Michéle;w;2
1;Nao;m;2
1;Mika;w;2
1;Nazariyovych;m;2
1;Mila;w;2
1;Nelson;m;2
1;Milani;w;2
1;Nepomuk;m;2
1;Milena;w;2
1;Nezat;m;2
1;Minda;w;2
1;Ngowa;m;2
1;Minh;w;2
1;Nicholas;m;2
1;Minna;w;2
1;Nicklas;m;2
1;Minoo;w;2
1;Niclaus;m;2
1;Mira;w;2
1;Nico;m;2
1;Mireille;w;2
1;Nicolae;m;2
1;Mitchell;w;2
1;Nidal;m;2
1;Monica;w;2
1;Nikita;m;2
1;Monika;w;2
1;Nikitič;m;2
1;Morena;w;2
1;Nikola;m;2
1;Muchen;w;2
1;Nikolas;m;2
1;Munjoh;w;2
1;Nilsson;m;2
1;Myra;w;2
1;Nimesh;m;2
1;Naima;w;2
1;Nino;m;2
1;Nala;w;2
1;Nolte;m;2
1;Nami;w;2
1;Nándor;m;2
1;Nancy;w;2
1;Octavio;m;2
1;Nele;w;2
1;Ofori;m;2
1;Nereida;w;2
1;Olaf;m;2
1;Nhi;w;2
1;Oleksìjovič;m;2
1;Nhiên;w;2
1;Onno;m;2
1;Nicole;w;2
1;Onur;m;2
1;Nijat;w;2
1;Oswin;m;2
1;Nina;w;2
1;Otis;m;2
1;Noa;w;2
1;Palmer;m;2
1;Noelle;w;2
1;Pan;m;2
1;Nona;w;2
1;Pascal;m;2
1;Nora;w;2
1;Patrick;m;2
1;Norma;w;2
1;Pedro;m;2
1;Nova;w;2
1;Peer;m;2
1;Océane;w;2
1;Phileas;m;2
1;Ofori;w;2
1;Philias;m;2
1;Olga;w;2
1;Pépé;m;2
1;Olimpia;w;2
1;Quin;m;2
1;Olivia;w;2
1;Quân;m;2
1;Ophelia;w;2
1;Rainier;m;2
1;Osagumwenro;w;2
1;Ralf;m;2
1;Osawonamen;w;2
1;Ralph;m;2
1;Ouro-Bawinay;w;2
1;Raykov;m;2
1;Paisley;w;2
1;Reinhard;m;2
1;Palina;w;2
1;Richard;m;2
1;Paloma;w;2
1;Riza;m;2
1;Patricia;w;2
1;Robin;m;2
1;Pavlovna;w;2
1;Rolf;m;2
1;Pearlin;w;2
1;Rollo;m;2
1;Penelope;w;2
1;Roman;m;2
1;Penélope;w;2
1;Romano;m;2
1;Pheline;w;2
1;Romeo;m;2
1;Philine;w;2
1;Ruben;m;2
1;Philippa;w;2
1;Rudolf;m;2
1;Phiwokwakhe;w;2
1;Sander;m;2
1;Rae;w;2
1;Sandor;m;2
1;Raid;w;2
1;Scott;m;2
1;Rana;w;2
1;Shemesh;m;2
1;Ranya;w;2
1;Shintaro;m;2
1;Ravenna;w;2
1;Sigfrid;m;2
1;Rebecca;w;2
1;Simeon;m;2
1;Rebekka;w;2
1;Sina;m;2
1;Reley;w;2
1;Sizzo;m;2
1;Rena;w;2
1;Sky;m;2
1;Renate;w;2
1;Soufian;m;2
1;Renée;w;2
1;Stefan;m;2
1;Resa;w;2
1;Stelios;m;2
1;Reta;w;2
1;Steve;m;2
1;Riana;w;2
1;Steven;m;2
1;Rin;w;2
1;Sven;m;2
1;Rosabella;w;2
1;Svetlanov;m;2
1;Rosalie;w;2
1;Sylvester;m;2
1;Rosario;w;2
1;Tadeo;m;2
1;Rosemarie;w;2
1;Talal;m;2
1;Roswitha;w;2
1;Tamino;m;2
1;Ruby;w;2
1;Tarek;m;2
1;Runa;w;2
1;Tarje;m;2
1;Ruth;w;2
1;Tayler;m;2
1;Safira;w;2
1;Taylor;m;2
1;Salomea;w;2
1;Tenoch;m;2
1;Salonea;w;2
1;Than;m;2
1;Samia;w;2
1;Thiên;m;2
1;Sara;w;2
1;Thorwin;m;2
1;Sayuri;w;2
1;Tiago;m;2
1;Scarlet;w;2
1;Til;m;2
1;Selina;w;2
1;Titus;m;2
1;Selma;w;2
1;Tobit;m;2
1;Serena;w;2
1;Toni;m;2
1;Sharon;w;2
1;Tran;m;2
1;Sigrid;w;2
1;Tuan;m;2
1;Silva;w;2
1;Van;m;2
1;Silvana;w;2
1;Veli;m;2
1;Simone;w;2
1;Venantius;m;2
1;Sofia;w;2
1;Vinicius;m;2
1;Solenne;w;2
1;Vinnie;m;2
1;Soleà;w;2
1;Vinzent;m;2
1;Solvej;w;2
1;Vittorio;m;2
1;Stefanie;w;2
1;Vladislavovič;m;2
1;Steffi;w;2
1;Volkmar;m;2
1;Stephanie;w;2
1;Walerij;m;2
1;Su;w;2
1;Wolf;m;2
1;Sunniva;w;2
1;Wolfgang;m;2
1;Susanna;w;2
1;Xago;m;2
1;Susanne;w;2
1;Yari;m;2
1;Swantje;w;2
1;Yasujiro;m;2
1;Sylvia;w;2
1;Yeboah;m;2
1;Tabea;w;2
1;Yuchu;m;2
1;Taina;w;2
1;Yuhang;m;2
1;Tali;w;2
1;Yukio;m;2
1;Talora;w;2
1;Yusuf;m;2
1;Talvi;w;2
1;Ze;m;2
1;Taraneh;w;2
1;Émile;m;2
1;Tatiana;w;2
1;Òlahoumi;m;2
1;Thea;w;2
1;Đúc;m;2
1;Therese;w;2
1;Đức;m;2
1;Thu;w;2
1;Thuy;w;2
1;Thùy;w;2
1;Tiziana;w;2
1;Toma;w;2
1;Tram;w;2
1;Trisha;w;2
1;Tung;w;2
1;Tụê;w;2
1;Ursel;w;2
1;Ursula;w;2
1;Valentyna;w;2
1;Valerie;w;2
1;Veda;w;2
1;Verena;w;2
1;Vi;w;2
1;Viktarowna;w;2
1;Viyan;w;2
1;Wambui;w;2
1;Weiwei;w;2
1;Wendy;w;2
1;Widad;w;2
1;Xinyi;w;2
1;Yagmūr;w;2
1;Yaprak;w;2
1;Yemí;w;2
1;Yerdenovna;w;2
1;Ylvi;w;2
1;Yuryeuna;w;2
1;Zahida;w;2
1;Ziggy;w;2
1;Zoi;w;2
1;Zoya;w;2
1;Zoé;w;2
1;Öykü;w;2
1;Abbygaile;w;1
1;Ada-Rose;w;1
1;Adeline;w;1
1;Adria;w;1
1;Adriana;w;1
1;Adrina;w;1
1;Afrona;w;1
1;Agatha;w;1
1;Aimie;w;1
1;Aisha;w;1
1;Abdulrahman;m;1
1;Ajla;w;1
1;Adel;m;1
1;Aksinia;w;1
1;Adil-Ayaan;m;1
1;Alana;w;1
1;Adrián;m;1
1;Alea-Rose;w;1
1;Ahmed;m;1
1;Aleksandra;w;1
1;Ahmet;m;1
1;Alexa;w;1
1;Aiko;m;1
1;Aline;w;1
1;Aiman;m;1
1;Alita;w;1
1;Aladji;m;1
1;Aliyah;w;1
1;Alan;m;1
1;Aluma;w;1
1;Aland;m;1
1;Amatul-Ali;w;1
1;Alberto;m;1
1;Amaya-Lina;w;1
1;Alec;m;1
1;Amela;w;1
1;Alesio;m;1
1;Ameli;w;1
1;Alexandru;m;1
1;Amely;w;1
1;Alexei;m;1
1;Ami;w;1
1;Alexis;m;1
1;Amilia;w;1
1;Ali;m;1
1;Amilie;w;1
1;Alias;m;1
1;Aminah;w;1
1;Alin;m;1
1;Amira;w;1
1;Alit;m;1
1;Amèlie;w;1
1;Aliyar;m;1
1;An;w;1
1;Aljoscha;m;1
1;Anastasija;w;1
1;Alvar;m;1
1;Anastazija;w;1
1;Amias;m;1
1;Anaya;w;1
1;Amin;m;1
1;Anaïs;w;1
1;Amir;m;1
1;Angela;w;1
1;Ammar;m;1
1;Angeli;w;1
1;Amon;m;1
1;Anh;w;1
1;Ander;m;1
1;Anika;w;1
1;Andor;m;1
1;Anila;w;1
1;Andreas;m;1
1;Anina;w;1
1;Andrei;m;1
1;Annabel;w;1
1;Andrej;m;1
1;Annalotta;w;1
1;Aniik;m;1
1;Anneli;w;1
1;Anno;m;1
1;Annelie;w;1
1;Ansgar;m;1
1;Annika;w;1
1;Antoine;m;1
1;Annike;w;1
1;Anton-Maximilian;m;1
1;Anouk;w;1
1;Antoni;m;1
1;Antonina;w;1
1;Antonin;m;1
1;Anuk;w;1
1;Anuar;m;1
1;Aoba;w;1
1;Aras;m;1
1;April;w;1
1;Arda;m;1
1;Aria;w;1
1;Ares;m;1
1;Ariane;w;1
1;Arian;m;1
1;Arianna;w;1
1;Aris;m;1
1;Ariel;w;1
1;Arno;m;1
1;Arina;w;1
1;Arnold;m;1
1;Ariya;w;1
1;Aron;m;1
1;Arnica;w;1
1;Artjom;m;1
1;Arwen;w;1
1;Arturo;m;1
1;Arya;w;1
1;Artöm;m;1
1;Aryana;w;1
1;Arvid;m;1
1;Asel;w;1
1;Aryk;m;1
1;Asiyah;w;1
1;Arîn;m;1
1;Asya;w;1
1;Aslan;m;1
1;Aulona;w;1
1;Avi;m;1
1;Aveline;w;1
1;Ayan-Stephan;m;1
1;Avery;w;1
1;Ayaz;m;1
1;Awa;w;1
1;Ayman;m;1
1;Awşin;w;1
1;Ayomi;m;1
1;Ayana;w;1
1;Badredin;m;1
1;Ayanda;w;1
1;Balwin;m;1
1;Aylin;w;1
1;Basile;m;1
1;Aysu;w;1
1;Bedirhan;m;1
1;Azra-Melike;w;1
1;Believe;m;1
1;Azra-Narin;w;1
1;Ben-Lucca;m;1
1;Bahar;w;1
1;Benaja;m;1
1;Balkis;w;1
1;Benja;m;1
1;Barbara;w;1
1;Bennett;m;1
1;Bea;w;1
1;Bente;m;1
1;Becca;w;1
1;Berat;m;1
1;Beke;w;1
1;Bero;m;1
1;Belana;w;1
1;Beso;m;1
1;Bele;w;1
1;Bilal;m;1
1;Beli;w;1
1;Bili;m;1
1;Belinay;w;1
1;Billy;m;1
1;Berta;w;1
1;Birk;m;1
1;Beverly;w;1
1;Blendi;m;1
1;Bibi;w;1
1;Boran;m;1
1;Bijelle;w;1
1;Bradley;m;1
1;Billie;w;1
1;Brayden;m;1
1;Bissan;w;1
1;Bright;m;1
1;Blanca;w;1
1;Börge;m;1
1;Blessed;w;1
1;Caio;m;1
1;Bonnie;w;1
1;Cao;m;1
1;Burliat;w;1
1;Carsten;m;1
1;Caja;w;1
1;Casimir;m;1
1;Camila;w;1
1;Casper-Noel;m;1
1;Candice;w;1
1;Caspian;m;1
1;Carina;w;1
1;Cedric;m;1
1;Caroline;w;1
1;Cem-Samo;m;1
1;Casey;w;1
1;Charles;m;1
1;Cataleya;w;1
1;Christoph;m;1
1;Catniss;w;1
1;Christopher;m;1
1;Cay;w;1
1;Cihangir;m;1
1;Celina;w;1
1;Cjell;m;1
1;Celine;w;1
1;Claudio;m;1
1;Ceylan;w;1
1;Conner;m;1
1;Charlotta;w;1
1;Conor;m;1
1;Chiara;w;1
1;Cornelius;m;1
1;Cilin;w;1
1;Cosmo;m;1
1;Claire;w;1
1;Cris;m;1
1;Clarissa;w;1
1;Dang;m;1
1;Cloey;w;1
1;Daniele;m;1
1;Coline;w;1
1;Danilo;m;1
1;Conni;w;1
1;Darius;m;1
1;Cosima;w;1
1;Davi;m;1
1;Cosma;w;1
1;Demian;m;1
1;Cäthe;w;1
1;Demir;m;1
1;Daniela;w;1
1;Dennis;m;1
1;Darlynn;w;1
1;Devan;m;1
1;Dayana;w;1
1;Devid;m;1
1;Dayna;w;1
1;Devin;m;1
1;Dehlia-Hailey;w;1
1;Dino;m;1
1;Deluka;w;1
1;Divine;m;1
1;Delvina;w;1
1;Dolny;m;1
1;Deyla;w;1
1;Dominic;m;1
1;Dijana;w;1
1;Donn;m;1
1;Dina;w;1
1;Donny;m;1
1;Djuwarija;w;1
1;Duc;m;1
1;Donya;w;1
1;Dung;m;1
1;Dícle;w;1
1;Duy;m;1
1;Eduard;w;1
1;Dăng;m;1
1;Effie;w;1
1;Ean;m;1
1;Efrosini;w;1
1;Eddy;m;1
1;Ekin;w;1
1;Edouard;m;1
1;Elaina;w;1
1;Edwin;m;1
1;Elanur;w;1
1;Eibe;m;1
1;Elda;w;1
1;Eldar;m;1
1;Elea;w;1
1;Eliah;m;1
1;Eleonora;w;1
1;Elijah;m;1
1;Elfi;w;1
1;Elio;m;1
1;Elifyaren;w;1
1;Elion;m;1
1;Elizabeth;w;1
1;Elliot;m;1
1;Ella-Lidija;w;1
1;Elliott;m;1
1;Ella-Liselotte;w;1
1;Elmar;m;1
1;Ellena;w;1
1;Elouan;m;1
1;Elly;w;1
1;Emil-Louis;m;1
1;Elma;w;1
1;Emilian;m;1
1;Eloise;w;1
1;Emils;m;1
1;Elva;w;1
1;Emran;m;1
1;Elvira;w;1
1;Ensar;m;1
1;Ely;w;1
1;Erhan;m;1
1;Elysia;w;1
1;Erick;m;1
1;Ema;w;1
1;Erman;m;1
1;Ember;w;1
1;Erwin;m;1
1;Emely;w;1
1;Eryk;m;1
1;Emilia-Luisa;w;1
1;Evangelos;m;1
1;Emilly;w;1
1;Ewan;m;1
1;Emily-Leah;w;1
1;Eyüp;m;1
1;Emina;w;1
1;Ezekiel;m;1
1;Emine;w;1
1;Fabius;m;1
1;Emma-Emilia;w;1
1;Falco;m;1
1;Emma-Hedy;w;1
1;Falk;m;1
1;Emma-Lu;w;1
1;Fazli;m;1
1;Emma-Rose;w;1
1;Felix-Noel;m;1
1;Emma-Sophie;w;1
1;Finjas;m;1
1;Emmanuella;w;1
1;Finlay;m;1
1;Emmeline;w;1
1;Finn-Junis;m;1
1;Eni;w;1
1;Fion;m;1
1;Enisa;w;1
1;Fionn;m;1
1;Enola;w;1
1;Fjonn;m;1
1;Erika-Leonie;w;1
1;Florentin;m;1
1;Ersell;w;1
1;Flori;m;1
1;Erva;w;1
1;Fred;m;1
1;Esila;w;1
1;Frederic;m;1
1;Eveleen;w;1
1;Fryderyk;m;1
1;Evelin;w;1
1;Fynn-Alvar;m;1
1;Evelina;w;1
1;Georg;m;1
1;Faizah;w;1
1;Georg-Manfred;m;1
1;Fanny;w;1
1;Gia;m;1
1;Farida;w;1
1;Gin;m;1
1;Favour;w;1
1;Giorgi;m;1
1;Fedalina;w;1
1;Goran;m;1
1;Felice;w;1
1;Gordon;m;1
1;Fenya;w;1
1;Gregor;m;1
1;Feodora;w;1
1;Gregory;m;1
1;Fia;w;1
1;Grigori;m;1
1;Fija;w;1
1;Hagen;m;1
1;Finia;w;1
1;Hanri;m;1
1;Finya;w;1
1;Harro;m;1
1;Fiona-Sophie;w;1
1;Harun;m;1
1;Flaminia;w;1
1;Hasan;m;1
1;Franka;w;1
1;Hauke;m;1
1;Franziska;w;1
1;Hector;m;1
1;Frederike;w;1
1;Helge;m;1
